time (s),pulsewidth (us),force (lb)
24.532,1780,2.26
24.534,1891,2.18
24.536,1866,2.90
24.538,1729,3.04
24.540,1612,2.40
24.542,1629,1.47
24.544,1763,0.54
24.546,1885,1.33
24.548,1876,2.26
24.550,1746,3.54
24.552,1619,2.11
24.554,1619,1.04
24.556,1746,0.69
24.558,1876,1.76
24.560,1885,3.54
24.562,1762,3.47
24.564,1628,3.04
24.566,1612,1.47
24.568,1729,1.18
24.570,1867,2.54
24.572,1891,4.11
24.574,1779,4.83
24.576,1639,2.90
24.578,1607,2.33
24.580,1714,1.76
24.582,1856,3.18
24.584,1896,4.18
24.586,1794,3.83
24.588,1650,2.54
24.590,1603,1.54
24.592,1698,1.26
24.594,1845,2.04
24.596,1899,2.26
24.598,1808,1.47
24.600,1662,0.76
24.602,1601,-0.03
24.604,1685,-0.31
24.606,1833,0.97
24.608,1900,1.83
24.610,1822,2.54
24.612,1674,1.76
24.614,1600,2.40
24.616,1672,1.83
24.618,1820,2.61
24.620,1900,3.25
24.622,1834,3.11
24.624,1687,3.68
24.626,1601,2.40
24.628,1660,1.61
24.630,1807,2.40
24.632,1898,2.76
24.634,1845,3.97
24.636,1699,4.04
24.638,1603,2.83
24.640,1649,2.33
24.642,1794,1.83
24.644,1896,2.97
24.646,1856,3.68
24.648,1713,3.25
24.650,1606,2.11
24.652,1640,0.83
24.654,1781,1.11
24.656,1892,1.40
24.658,1864,3.25
24.660,1725,2.76
24.662,1610,1.54
24.664,1631,0.90
24.666,1768,1.11
24.668,1887,2.47
24.670,1872,3.33
24.672,1738,2.97
24.674,1615,2.40
24.676,1624,1.47
24.678,1756,1.76
24.680,1882,2.47
24.682,1879,2.61
24.684,1750,1.83
24.686,1621,0.83
24.688,1618,0.26
24.690,1744,0.76
24.692,1876,1.90
24.694,1884,2.97
24.696,1761,3.11
24.698,1627,2.33
24.700,1613,2.61
24.702,1733,2.40
24.704,1869,3.11
24.706,1889,2.97
24.708,1773,2.68
24.710,1634,2.04
24.712,1609,1.40
24.714,1722,0.90
24.716,1862,1.26
24.718,1893,1.97
24.720,1783,2.47
24.722,1641,1.97
24.724,1606,1.97
24.726,1712,1.33
24.728,1855,1.97
24.730,1896,2.97
24.732,1793,3.54
24.734,1649,3.25
24.736,1603,2.47
24.738,1702,1.33
24.740,1848,2.11
24.742,1898,3.04
24.744,1803,4.40
24.746,1656,4.04
24.748,1602,2.83
24.750,1693,2.04
24.752,1840,2.18
24.754,1899,3.68
24.756,1811,4.25
24.758,1663,3.11
24.760,1601,1.68
24.762,1685,0.54
24.764,1833,0.90
24.766,1900,1.68
24.768,1820,2.76
24.770,1671,1.18
24.772,1600,0.11
24.774,1677,-0.31
24.776,1826,0.47
24.778,1900,2.47
24.780,1827,2.97
24.782,1678,2.26
24.784,1600,1.61
24.786,1670,1.18
24.788,1818,2.47
24.790,1900,3.40
24.792,1834,3.61
24.794,1685,2.90
24.796,1601,2.26
24.798,1663,2.26
24.800,1811,2.61
24.802,1899,3.18
24.804,1840,4.25
24.806,1692,3.25
24.808,1601,2.68
24.810,1657,2.33
24.812,1805,2.33
24.814,1898,3.11
24.816,1846,3.11
24.818,1699,2.97
24.820,1602,2.68
24.822,1652,1.61
24.824,1798,1.11
24.826,1897,2.04
24.828,1851,2.33
24.830,1705,2.68
24.832,1604,1.90
24.834,1647,0.76
24.836,1792,0.69
24.838,1895,1.76
24.840,1855,3.11
24.842,1711,3.54
24.844,1605,2.76
24.846,1643,1.76
24.848,1786,1.26
24.850,1894,2.61
24.852,1859,2.68
24.854,1716,2.90
24.856,1607,0.61
24.858,1639,-0.67
24.860,1781,-0.10
24.862,1892,1.47
24.864,1863,3.75
24.866,1722,3.54
24.868,1609,2.26
24.870,1635,1.68
24.872,1776,2.47
24.874,1891,3.90
24.876,1866,4.40
24.878,1726,3.83
24.880,1610,1.40
24.882,1633,0.54
24.884,1771,0.76
24.886,1889,1.97
24.888,1869,2.90
24.890,1731,1.90
24.892,1612,1.11
24.894,1630,0.90
24.896,1767,1.47
24.898,1887,3.47
24.900,1871,3.68
24.902,1735,2.61
24.904,1613,2.40
24.906,1628,1.54
24.908,1764,2.40
24.910,1886,2.54
24.912,1873,1.90
24.914,1738,1.61
24.916,1615,0.47
24.918,1626,0.61
24.920,1760,0.90
24.922,1885,2.11
24.924,1875,3.04
24.926,1741,2.40
24.928,1616,2.90
24.930,1624,2.33
24.932,1758,2.90
24.934,1883,2.54
24.936,1876,2.83
24.938,1744,2.97
24.940,1617,2.18
24.942,1623,1.26
24.944,1755,1.18
24.946,1882,1.26
24.948,1878,1.90
24.950,1746,2.97
24.952,1618,2.11
24.954,1622,1.61
24.956,1753,0.97
24.958,1881,1.68
24.960,1878,3.04
24.962,1747,3.83
24.964,1619,2.90
24.966,1621,2.40
24.968,1752,0.97
24.970,1881,1.68
24.972,1879,3.47
24.974,1749,4.47
24.976,1620,3.97
24.978,1621,2.40
24.980,1751,1.61
24.982,1880,3.18
24.984,1880,4.47
24.986,1749,4.83
24.988,1620,3.61
24.990,1620,1.40
24.992,1751,0.90
24.994,1880,1.47
24.996,1880,2.76
24.998,1750,2.26
25.000,1620,0.47
25.002,1620,-1.10
25.004,1751,-1.03
25.006,1880,0.97
25.008,1880,2.90
25.010,1750,2.97
25.012,1620,1.47
25.014,1620,0.47
25.016,1751,1.83
25.018,1880,2.97
25.020,1879,4.47
25.022,1749,3.25
25.024,1619,1.97
25.026,1621,0.83
25.028,1751,1.47
25.030,1881,2.47
25.032,1879,3.61
25.034,1748,3.61
25.036,1619,2.04
25.038,1621,2.47
25.040,1753,2.54
25.042,1881,4.18
25.044,1878,4.47
25.046,1746,3.90
25.048,1618,3.25
25.050,1622,2.33
25.052,1755,1.90
25.054,1882,2.61
25.056,1877,2.33
25.058,1744,2.04
25.060,1617,1.83
25.062,1623,1.40
25.064,1757,0.83
25.066,1883,1.33
25.068,1876,2.47
25.070,1742,3.11
25.072,1616,2.47
25.074,1625,2.18
25.076,1759,1.26
25.078,1885,2.11
25.080,1874,3.04
25.082,1739,3.54
25.084,1615,3.61
25.086,1626,2.18
25.088,1762,0.76
25.090,1886,1.90
25.092,1873,3.18
25.094,1736,4.11
25.096,1613,3.90
25.098,1628,1.61
25.100,1766,1.61
25.102,1887,2.61
25.104,1870,4.47
25.106,1732,5.47
25.108,1612,3.54
25.110,1631,1.76
25.112,1770,1.04
25.114,1889,1.83
25.116,1868,3.90
25.118,1728,3.68
25.120,1610,1.76
25.122,1634,0.26
25.124,1774,-0.10
25.126,1891,2.04
25.128,1865,3.54
25.130,1723,3.54
25.132,1609,2.11
25.134,1637,0.54
25.136,1779,0.97
25.138,1892,2.97
25.140,1862,3.83
25.142,1718,3.54
25.144,1607,1.68
25.146,1640,0.90
25.148,1785,1.26
25.150,1894,1.97
25.152,1858,3.25
25.154,1713,1.97
25.156,1605,0.40
25.158,1644,-0.17
25.160,1790,0.61
25.162,1896,2.76
25.164,1854,3.97
25.166,1707,3.18
25.168,1604,2.76
25.170,1649,2.26
25.172,1796,2.33
25.174,1897,3.33
25.176,1849,3.61
25.178,1701,2.47
25.180,1602,1.97
25.182,1654,0.54
25.184,1802,0.97
25.186,1898,2.11
25.188,1844,2.76
25.190,1694,2.61
25.192,1601,1.97
25.194,1659,1.11
25.196,1809,1.54
25.198,1899,2.47
25.200,1838,3.61
25.202,1688,2.11
25.204,1601,2.83
25.206,1665,0.54
25.208,1816,1.11
25.210,1900,2.04
25.212,1832,2.11
25.214,1680,2.40
25.216,1600,0.69
25.218,1672,0.26
25.220,1823,0.90
25.222,1900,2.68
25.224,1824,3.83
25.226,1673,3.68
25.228,1600,2.40
25.230,1679,1.26
25.232,1830,2.33
25.234,1900,3.04
25.236,1817,3.90
25.238,1666,3.04
25.240,1601,1.76
25.242,1687,0.61
25.244,1838,1.18
25.246,1899,2.90
25.248,1808,2.97
25.250,1658,3.18
25.252,1602,0.69
25.254,1696,0.69
25.256,1845,1.26
25.258,1898,3.04
25.260,1800,3.68
25.262,1651,2.33
25.264,1603,1.40
25.266,1705,0.54
25.268,1853,1.33
25.270,1896,2.61
25.272,1790,2.26
25.274,1644,1.54
25.276,1606,-0.24
25.278,1715,0.40
25.280,1860,1.11
25.282,1893,3.61
25.284,1780,3.83
25.286,1636,2.68
25.288,1609,2.04
25.290,1725,1.83
25.292,1867,2.97
25.294,1889,4.04
25.296,1769,3.83
25.298,1630,2.33
25.300,1613,1.68
25.302,1737,0.76
25.304,1874,1.97
25.306,1884,2.90
25.308,1758,2.68
25.310,1623,2.61
25.312,1618,1.26
25.314,1748,1.47
25.316,1880,1.76
25.318,1879,3.33
25.320,1746,2.97
25.322,1617,2.04
25.324,1624,1.18
25.326,1760,0.69
25.328,1886,1.76
25.330,1872,2.47
25.332,1734,2.83
25.334,1612,2.97
25.336,1632,1.90
25.338,1773,1.76
25.340,1890,3.04
25.342,1864,4.04
25.344,1721,4.61
25.346,1607,3.90
25.348,1640,2.26
25.350,1785,1.97
25.352,1895,2.33
25.354,1856,4.18
25.356,1708,4.25
25.358,1604,3.33
25.360,1649,1.61
25.362,1798,0.90
25.364,1898,1.83
25.366,1845,3.47
25.368,1695,3.68
25.370,1601,2.68
25.372,1660,0.83
25.374,1811,0.40
25.376,1899,2.11
25.378,1834,3.83
25.380,1682,4.25
25.382,1600,1.76
25.384,1672,-0.17
25.386,1824,0.33
25.388,1900,1.76
25.390,1822,4.11
25.392,1670,3.18
25.394,1600,1.47
25.396,1685,0.26
25.398,1836,0.54
25.400,1899,2.76
25.402,1808,3.75
25.404,1658,2.90
25.406,1602,0.04
25.408,1699,-0.10
25.410,1848,0.47
25.412,1897,3.54
25.414,1794,4.61
25.416,1646,2.83
25.418,1605,1.68
25.420,1714,0.97
25.422,1860,2.40
25.424,1893,4.40
25.426,1779,4.18
25.428,1635,2.54
25.430,1610,0.97
25.432,1729,0.40
25.434,1870,2.33
25.436,1887,3.40
25.438,1763,3.68
25.440,1625,2.18
25.442,1617,0.76
25.444,1746,0.97
25.446,1879,1.76
25.448,1879,3.61
25.450,1746,2.40
25.452,1617,1.54
25.454,1625,0.47
25.456,1763,0.76
25.458,1887,1.83
25.460,1870,3.18
25.462,1729,2.97
25.464,1610,3.04
25.466,1636,2.04
25.468,1780,2.04
25.470,1893,3.11
25.472,1858,4.25
25.474,1711,4.04
25.476,1604,3.47
25.478,1648,2.18
25.480,1797,1.61
25.482,1897,2.33
25.484,1845,3.97
25.486,1694,3.75
25.488,1601,3.40
25.490,1662,1.83
25.492,1814,1.11
25.494,1900,2.54
25.496,1830,3.68
25.498,1677,4.04
25.500,1600,2.90
25.502,1678,0.76
25.504,1831,0.11
25.506,1900,1.68
25.508,1813,2.40
25.510,1661,2.97
25.512,1601,0.40
25.514,1695,-1.10
25.516,1846,-0.31
25.518,1897,1.61
25.520,1795,3.90
25.522,1647,3.25
25.524,1605,1.40
25.526,1714,0.47
25.528,1861,1.40
25.530,1892,3.61
25.532,1776,4.75
25.534,1633,4.25
25.536,1611,1.04
25.538,1734,0.83
25.540,1873,1.61
25.542,1884,4.61
25.544,1756,5.54
25.546,1621,3.54
25.548,1621,1.90
25.550,1754,0.76
25.552,1884,2.40
25.554,1874,4.68
25.556,1735,4.54
25.558,1612,2.76
25.560,1632,1.18
25.562,1775,0.69
25.564,1892,2.18
25.566,1861,3.90
25.568,1714,3.83
25.570,1605,2.61
25.572,1647,0.47
25.574,1796,0.33
25.576,1897,2.26
25.578,1845,3.40
25.580,1694,3.25
25.582,1601,1.40
25.584,1664,0.40
25.586,1816,0.76
25.588,1900,1.83
25.590,1828,3.90
25.592,1674,3.18
25.594,1600,2.26
25.596,1683,1.40
25.598,1835,1.18
25.600,1899,2.26
25.602,1807,3.11
25.604,1656,2.11
25.606,1603,0.69
25.608,1703,-0.60
25.610,1853,-0.03
25.612,1895,2.47
25.614,1785,3.97
25.616,1639,3.68
25.618,1608,2.54
25.620,1726,1.76
25.622,1869,2.33
25.624,1887,3.54
25.626,1763,4.61
25.628,1625,3.68
25.630,1618,1.47
25.632,1749,0.33
25.634,1882,1.04
25.636,1876,2.97
25.638,1739,3.61
25.640,1613,3.40
25.642,1631,1.04
25.644,1773,0.11
25.646,1891,1.54
25.648,1861,3.11
25.650,1715,3.97
25.652,1605,2.33
25.654,1647,0.40
25.656,1797,-0.24
25.658,1898,1.47
25.660,1843,3.68
25.662,1691,3.75
25.664,1601,3.47
25.666,1667,0.69
25.668,1820,1.11
25.670,1900,2.40
25.672,1822,3.33
25.674,1669,3.25
25.676,1600,0.40
25.678,1689,-1.03
25.680,1841,-0.53
25.682,1898,1.97
25.684,1799,3.61
25.686,1649,4.40
25.688,1605,1.83
25.690,1713,1.61
25.692,1861,2.83
25.694,1892,4.04
25.696,1774,5.47
25.698,1631,3.75
25.700,1613,1.83
25.702,1739,-0.10
25.704,1877,0.83
25.706,1881,2.61
25.708,1748,3.90
25.710,1617,2.33
25.712,1626,0.47
25.714,1766,0.40
25.716,1889,1.47
25.718,1866,3.75
25.720,1721,3.54
25.722,1607,2.33
25.724,1643,1.04
25.726,1792,0.04
25.728,1897,1.76
25.730,1847,3.47
25.732,1695,3.68
25.734,1601,2.68
25.736,1664,1.33
25.738,1818,1.61
25.740,1900,2.54
25.742,1824,3.25
25.744,1670,2.83
25.746,1600,0.33
25.748,1689,-0.67
25.750,1842,-0.31
25.752,1898,1.40
25.754,1798,4.11
25.756,1647,2.83
25.758,1605,2.90
25.760,1716,2.04
25.762,1863,2.68
25.764,1891,4.40
25.766,1770,4.97
25.768,1629,3.97
25.770,1615,2.04
25.772,1744,0.40
25.774,1879,0.40
25.776,1878,2.26
25.778,1741,2.97
25.780,1614,2.47
25.782,1630,0.83
25.784,1773,0.54
25.786,1892,1.33
25.788,1860,3.25
25.790,1712,4.33
25.792,1604,2.83
25.794,1650,1.04
25.796,1802,0.40
25.798,1899,1.33
25.800,1838,3.11
25.802,1684,3.90
25.804,1600,2.83
25.806,1675,1.47
25.808,1829,0.76
25.810,1900,1.54
25.812,1811,3.40
25.814,1658,3.11
25.816,1602,0.97
25.818,1703,-0.89
25.820,1853,-0.74
25.822,1894,1.68
25.824,1782,3.90
25.826,1636,4.33
25.828,1610,2.83
25.830,1733,1.83
25.832,1874,2.18
25.834,1883,4.25
25.836,1751,5.68
25.838,1618,4.11
25.840,1625,1.68
25.842,1764,-0.24
25.844,1889,0.33
25.846,1865,2.54
25.848,1720,3.83
25.850,1606,2.68
25.852,1645,0.83
25.854,1796,-0.03
25.856,1898,1.18
25.858,1843,4.04
25.860,1689,4.54
25.862,1600,2.90
25.864,1671,0.47
25.866,1825,-0.96
25.868,1900,2.04
25.870,1815,3.18
25.872,1661,4.18
25.874,1602,2.68
25.876,1700,0.26
25.878,1852,0.26
25.880,1895,2.33
25.882,1784,4.04
25.884,1637,3.18
25.886,1610,0.83
25.888,1732,-1.81
25.890,1873,-0.89
25.892,1883,2.68
25.894,1751,4.25
25.896,1618,4.11
25.898,1626,1.83
25.900,1766,1.26
25.902,1889,2.40
25.904,1864,5.54
25.906,1717,5.97
25.908,1605,4.33
25.910,1648,1.18
25.912,1799,-0.46
25.914,1898,1.76
25.916,1839,3.25
25.918,1685,4.11
25.920,1600,2.40
25.922,1675,-0.24
25.924,1830,-0.74
25.926,1899,2.61
25.928,1809,3.97
25.930,1655,5.11
25.932,1603,1.97
25.934,1708,-0.39
25.936,1858,0.54
25.938,1893,2.11
25.940,1776,4.40
25.942,1631,3.68
25.944,1614,1.18
25.946,1742,0.19
25.948,1879,0.69
25.950,1878,3.33
25.952,1739,3.83
25.954,1613,2.68
25.956,1633,-0.81
25.958,1778,-1.60
25.960,1894,0.33
25.962,1855,3.54
25.964,1704,4.25
25.966,1602,2.76
25.968,1658,1.54
25.970,1813,1.26
25.972,1900,3.90
25.974,1826,5.54
25.976,1671,5.97
25.978,1600,3.18
25.980,1690,0.40
25.982,1844,0.83
25.984,1897,2.11
25.986,1793,4.18
25.988,1642,3.33
25.990,1608,1.33
25.992,1726,-0.03
25.994,1870,0.54
25.996,1886,1.97
25.998,1756,3.90
26.000,1620,2.26
26.002,1624,0.04
26.004,1763,-0.81
26.006,1888,-0.10
26.008,1865,2.68
26.010,1718,3.25
26.012,1605,2.04
26.014,1648,1.18
26.016,1800,-0.17
26.018,1899,2.04
26.020,1837,3.47
26.022,1682,4.11
26.024,1600,3.25
26.026,1679,0.40
26.028,1834,0.54
26.030,1899,2.18
26.032,1803,3.54
26.034,1650,4.61
26.036,1604,2.54
26.038,1715,1.61
26.040,1863,1.33
26.042,1889,3.47
26.044,1765,6.11
26.046,1625,4.90
26.048,1619,3.40
26.050,1754,1.33
26.052,1885,1.40
26.054,1870,3.83
26.056,1726,4.40
26.058,1608,3.75
26.060,1643,1.97
26.062,1793,0.04
26.064,1897,0.54
26.066,1842,2.83
26.068,1688,3.04
26.070,1600,2.33
26.072,1674,-0.39
26.074,1830,-1.17
26.076,1899,0.47
26.078,1808,2.40
26.080,1654,3.75
26.082,1604,2.33
26.084,1712,0.61
26.086,1861,0.11
26.088,1890,1.97
26.090,1768,3.83
26.092,1626,4.54
26.094,1618,2.11
26.096,1752,0.33
26.098,1884,0.26
26.100,1871,1.90
26.102,1727,4.75
26.104,1608,4.33
26.106,1642,1.76
26.108,1793,0.54
26.110,1897,1.11
26.112,1842,3.97
26.114,1687,6.18
26.116,1600,4.75
26.118,1675,2.26
26.120,1831,0.61
26.122,1899,1.76
26.124,1806,4.90
26.126,1652,5.75
26.128,1604,3.97
26.130,1714,1.40
26.132,1863,0.33
26.134,1889,2.04
26.136,1765,5.25
26.138,1624,5.40
26.140,1620,3.18
26.142,1757,0.26
26.144,1886,-0.81
26.146,1868,2.26
26.148,1721,3.25
26.150,1606,2.83
26.152,1647,0.54
26.154,1799,-2.03
26.156,1898,-1.67
26.158,1836,2.76
26.160,1681,4.54
26.162,1600,3.54
26.164,1682,0.97
26.166,1838,-0.53
26.168,1898,0.40
26.170,1797,4.68
26.172,1645,4.54
26.174,1607,3.40
26.176,1724,0.19
26.178,1869,-0.67
26.180,1885,0.69
26.182,1754,5.75
26.184,1618,4.83
26.186,1626,3.04
26.188,1768,0.33
26.190,1891,0.54
26.192,1860,4.04
26.194,1710,6.25
26.196,1603,5.54
26.198,1656,3.18
26.200,1812,0.33
26.202,1900,0.33
26.204,1825,4.83
26.206,1669,6.04
26.208,1601,4.75
26.210,1695,1.97
26.212,1849,-0.17
26.214,1895,0.47
26.216,1783,4.83
26.218,1635,5.18
26.220,1612,3.33
26.222,1740,-0.31
26.224,1879,-0.81
26.226,1877,0.69
26.228,1737,4.18
26.230,1611,3.54
26.232,1636,1.18
26.234,1786,-1.38
26.236,1896,-1.24
26.238,1847,2.11
26.240,1692,4.61
26.242,1600,3.33
26.244,1672,0.83
26.246,1829,-0.96
26.248,1900,0.33
26.250,1807,4.18
26.252,1652,4.90
26.254,1604,3.83
26.256,1715,0.47
26.258,1864,0.11
26.260,1888,1.33
26.262,1761,4.75
26.264,1622,5.82
26.266,1622,2.26
26.268,1763,1.11
26.270,1889,0.26
26.272,1864,3.18
26.274,1714,6.75
26.276,1604,5.25
26.278,1654,3.11
26.280,1809,0.19
26.282,1900,0.69
26.284,1826,4.54
26.286,1670,5.97
26.288,1601,4.18
26.290,1696,1.97
26.292,1850,0.19
26.294,1895,1.11
26.296,1782,4.75
26.298,1633,4.83
26.300,1613,3.61
26.302,1743,-0.31
26.304,1880,-0.74
26.306,1875,1.04
26.308,1733,3.18
26.310,1609,3.61
26.312,1640,1.04
26.314,1792,-0.89
26.316,1897,-0.89
26.318,1841,1.90
26.320,1685,3.90
26.322,1600,3.68
26.324,1679,1.11
26.326,1836,-0.39
26.328,1898,0.54
26.330,1798,3.04
26.332,1645,5.11
26.334,1607,3.47
26.336,1727,0.97
26.338,1872,0.11
26.340,1883,1.26
26.342,1748,4.83
26.344,1615,5.47
26.346,1630,3.33
26.348,1777,0.90
26.350,1894,0.47
26.352,1853,2.76
26.354,1698,6.18
26.356,1601,5.18
26.358,1667,3.33
26.360,1825,0.26
26.362,1900,0.54
26.364,1810,4.33
26.366,1654,5.90
26.368,1604,5.04
26.370,1714,1.97
26.372,1864,-0.03
26.374,1888,0.90
26.376,1760,4.33
26.378,1621,5.18
26.380,1624,3.97
26.382,1766,-0.03
26.384,1890,-0.74
26.386,1860,1.40
26.388,1708,2.97
26.390,1603,3.83
26.392,1659,1.18
26.394,1816,-1.46
26.396,1900,-1.38
26.398,1819,1.97
26.400,1662,4.40
26.402,1602,4.40
26.404,1706,1.11
26.406,1858,-0.60
26.408,1891,0.19
26.410,1768,3.54
26.412,1625,5.11
26.414,1620,4.18
26.416,1758,-0.17
26.418,1888,-0.74
26.420,1865,1.18
26.422,1715,4.18
26.424,1604,6.25
26.426,1654,2.33
26.428,1810,0.97
26.430,1900,-0.03
26.432,1824,1.83
26.434,1666,7.68
26.436,1601,4.90
26.438,1701,3.40
26.440,1855,0.26
26.442,1893,0.26
26.444,1773,5.47
26.446,1628,5.75
26.448,1618,5.32
26.450,1755,1.76
26.452,1886,0.33
26.454,1867,0.69
26.456,1719,5.90
26.458,1605,5.82
26.460,1652,2.54
26.462,1808,0.69
26.464,1900,-1.17
26.466,1826,1.18
26.468,1668,4.40
26.470,1601,2.47
26.472,1699,0.76
26.474,1854,-1.17
26.476,1893,-1.31
26.478,1774,1.83
26.480,1628,6.75
26.482,1617,1.33
26.484,1754,2.11
26.486,1886,-0.53
26.488,1867,0.33
26.490,1719,4.97
26.492,1605,3.61
26.494,1652,3.04
26.496,1809,-0.10
26.498,1900,-0.17
26.500,1825,0.76
26.502,1667,6.61
26.504,1601,3.33
26.506,1701,2.47
26.508,1855,0.33
26.510,1892,0.11
26.512,1771,4.47
26.514,1627,5.75
26.516,1619,3.90
26.518,1757,2.61
26.520,1887,-0.03
26.522,1865,1.04
26.524,1715,6.82
26.526,1604,4.83
26.528,1656,4.47
26.530,1813,1.26
26.532,1900,0.90
26.534,1820,3.68
26.536,1663,5.68
26.538,1602,4.75
26.540,1707,2.97
26.542,1859,-0.67
26.544,1890,0.19
26.546,1765,3.47
26.548,1623,5.25
26.550,1622,4.11
26.552,1764,1.18
26.554,1890,-0.46
26.556,1860,0.83
26.558,1707,3.18
26.560,1602,3.83
26.562,1662,1.33
26.564,1820,-1.38
26.566,1900,-1.74
26.568,1813,0.26
26.570,1656,4.61
26.572,1604,3.47
26.574,1715,1.90
26.576,1866,-0.31
26.578,1887,0.40
26.580,1755,3.11
26.582,1618,5.11
26.584,1628,3.47
26.586,1774,0.97
26.588,1894,-1.10
26.590,1852,0.54
26.592,1697,4.33
26.594,1601,4.75
26.596,1671,3.47
26.598,1830,0.61
26.600,1899,0.76
26.602,1801,2.97
26.604,1646,5.97
26.606,1607,5.68
26.608,1728,2.90
26.610,1873,0.33
26.612,1881,1.11
26.614,1742,4.11
26.616,1612,5.90
26.618,1637,4.83
26.620,1788,1.76
26.622,1897,0.54
26.624,1841,2.04
26.626,1683,5.47
26.628,1600,5.75
26.630,1685,3.83
26.632,1843,0.40
26.634,1897,0.04
26.636,1786,1.18
26.638,1635,5.82
26.640,1613,4.33
26.642,1744,1.83
26.644,1882,-0.39
26.646,1872,-1.31
26.648,1725,2.90
26.650,1606,4.18
26.652,1649,2.90
26.654,1805,-0.39
26.656,1900,-1.67
26.658,1826,-0.31
26.660,1667,4.61
26.662,1601,4.18
26.664,1702,2.68
26.666,1857,0.11
26.668,1891,-0.89
26.670,1767,2.61
26.672,1624,5.47
26.674,1622,4.04
26.676,1764,2.47
26.678,1891,-1.03
26.680,1859,-0.74
26.682,1704,3.75
26.684,1602,5.97
26.686,1666,3.33
26.688,1824,1.76
26.690,1900,-0.24
26.692,1807,1.18
26.694,1650,6.61
26.696,1606,5.75
26.698,1724,3.97
26.700,1872,0.76
26.702,1882,-0.17
26.704,1744,3.11
26.706,1613,6.97
26.708,1636,4.04
26.710,1788,3.18
26.712,1897,-0.53
26.714,1841,0.83
26.716,1682,4.90
26.718,1600,6.04
26.720,1687,4.33
26.722,1845,1.33
26.724,1896,-0.39
26.726,1782,1.04
26.728,1632,6.11
26.730,1615,3.90
26.732,1750,2.97
26.734,1885,-1.24
26.736,1867,-1.60
26.738,1717,2.83
26.740,1604,3.97
26.742,1656,1.97
26.744,1814,0.54
26.746,1900,-1.38
26.748,1817,-1.24
26.750,1658,5.47
26.752,1603,3.54
26.754,1714,2.97
26.756,1865,0.33
26.758,1887,-0.74
26.760,1753,2.54
26.762,1616,5.68
26.764,1630,3.75
26.766,1780,1.61
26.768,1895,-0.53
26.770,1847,-0.46
26.772,1689,2.54
26.774,1600,6.61
26.776,1681,2.68
26.778,1840,1.83
26.780,1897,0.54
26.782,1788,1.54
26.784,1636,7.04
26.786,1613,5.11
26.788,1746,2.97
26.790,1883,1.61
26.792,1870,0.11
26.794,1720,2.90
26.796,1605,8.04
26.798,1653,2.76
26.800,1811,3.11
26.802,1900,0.04
26.804,1818,0.76
26.806,1660,6.97
26.808,1603,4.54
26.810,1713,3.75
26.812,1865,1.18
26.814,1886,0.26
26.816,1753,1.54
26.818,1616,7.39
26.820,1631,3.18
26.822,1781,2.47
26.824,1896,-0.46
26.826,1845,-1.31
26.828,1686,3.83
26.830,1600,3.33
26.832,1684,1.54
26.834,1843,0.19
26.836,1896,-1.24
26.838,1784,-0.74
26.840,1633,6.18
26.842,1615,2.61
26.844,1751,2.68
26.846,1886,0.61
26.848,1866,-0.46
26.850,1715,3.68
26.852,1603,4.75
26.854,1659,2.97
26.856,1818,1.90
26.858,1900,-0.96
26.860,1811,-0.46
26.862,1653,4.97
26.864,1605,4.33
26.866,1722,2.90
26.868,1871,1.33
26.870,1882,-0.96
26.872,1743,1.18
26.874,1612,4.18
26.876,1638,2.18
26.878,1792,1.68
26.880,1898,-1.17
26.882,1835,-0.96
26.884,1675,4.25
26.886,1600,4.40
26.888,1696,4.33
26.890,1853,2.54
26.892,1893,0.61
26.894,1770,3.61
26.896,1624,5.32
26.898,1622,4.83
26.900,1766,4.18
26.902,1891,0.19
26.904,1856,0.19
26.906,1699,3.40
26.908,1601,4.47
26.910,1673,4.47
26.912,1833,1.61
26.914,1898,-0.60
26.916,1794,1.83
26.918,1640,3.40
26.920,1611,4.68
26.922,1741,3.47
26.924,1881,0.26
26.926,1871,-0.53
26.928,1723,1.26
26.930,1605,2.47
26.932,1653,2.68
26.934,1812,1.18
26.936,1900,-0.74
26.938,1817,0.40
26.940,1657,2.68
26.942,1604,3.47
26.944,1718,2.76
26.946,1869,0.90
26.948,1884,0.26
26.950,1746,2.04
26.952,1613,3.11
26.954,1637,3.47
26.956,1790,2.18
26.958,1898,0.54
26.960,1836,1.04
26.962,1675,4.18
26.964,1600,4.33
26.966,1697,2.83
26.968,1854,1.76
26.970,1892,0.83
26.972,1767,1.68
26.974,1623,6.68
26.976,1624,3.75
26.978,1770,2.76
26.980,1893,1.26
26.982,1852,0.47
26.984,1694,4.75
26.986,1600,5.90
26.988,1679,4.04
26.990,1838,2.33
26.992,1897,1.40
26.994,1787,1.54
26.996,1634,5.54
26.998,1614,6.04
27.000,1750,1.76
27.002,1886,2.18
27.004,1865,-0.31
27.006,1712,2.40
27.008,1603,5.75
27.010,1662,3.33
27.012,1823,2.68
27.014,1900,-0.39
27.016,1805,-0.96
27.018,1647,3.25
27.020,1608,3.54
27.022,1732,0.97
27.024,1877,0.26
27.026,1876,-2.03
27.028,1730,0.61
27.030,1607,4.11
27.032,1649,2.90
27.034,1807,3.47
27.036,1900,0.40
27.038,1820,-0.24
27.040,1659,4.18
27.042,1603,2.97
27.044,1716,3.61
27.046,1868,1.11
27.048,1884,-0.96
27.050,1746,1.54
