time (s),pulsewidth (us),force (lb)
22.828,1731,2.57
22.830,1659,2.93
22.832,1664,1.93
22.834,1741,2.28
22.836,1826,2.00
22.838,1847,2.43
22.840,1785,2.50
22.842,1694,2.28
22.844,1650,2.21
22.846,1691,1.57
22.848,1782,2.28
22.850,1846,2.78
22.852,1828,2.86
22.854,1744,3.57
22.856,1665,2.64
22.858,1658,2.71
22.860,1729,2.57
22.862,1818,3.07
22.864,1849,3.43
22.866,1796,3.71
22.868,1704,2.93
22.870,1651,2.50
22.872,1682,2.28
22.874,1771,2.07
22.876,1842,2.57
22.878,1835,2.36
22.880,1756,2.64
22.882,1672,1.93
22.884,1654,1.71
22.886,1718,1.78
22.888,1809,2.21
22.890,1850,2.71
22.892,1805,2.57
22.894,1714,3.50
22.896,1653,2.28
22.898,1675,2.64
22.900,1761,2.71
22.902,1838,3.21
22.904,1840,3.57
22.906,1766,3.71
22.908,1678,3.00
22.910,1652,2.00
22.912,1709,2.50
22.914,1801,2.21
22.916,1850,2.78
22.918,1813,2.64
22.920,1723,2.43
22.922,1655,2.14
22.924,1669,1.64
22.926,1752,1.93
22.928,1833,2.14
22.930,1843,3.21
22.932,1774,2.36
22.934,1684,2.78
22.936,1651,2.14
22.938,1702,2.07
22.940,1794,2.93
22.942,1849,3.28
22.944,1819,3.85
22.946,1730,3.28
22.948,1658,2.93
22.950,1665,2.21
22.952,1744,2.43
22.954,1829,2.71
22.956,1846,2.93
22.958,1781,2.71
22.960,1689,2.21
22.962,1650,1.71
22.964,1696,2.00
22.966,1788,2.07
22.968,1848,2.50
22.970,1824,2.78
22.972,1736,2.21
22.974,1661,2.14
22.976,1662,2.43
22.978,1738,2.21
22.980,1825,3.00
22.982,1847,2.93
22.984,1786,3.50
22.986,1694,3.07
22.988,1650,2.93
22.990,1691,2.64
22.992,1783,2.78
22.994,1846,2.93
22.996,1827,3.43
22.998,1741,2.78
23.000,1663,2.50
23.002,1660,1.78
23.004,1734,2.00
23.006,1822,1.93
23.008,1848,2.57
23.010,1790,2.71
23.012,1698,2.21
23.014,1650,1.78
23.016,1688,1.78
23.018,1779,2.14
23.020,1845,2.93
23.022,1829,3.00
23.024,1745,3.21
23.026,1665,2.93
23.028,1658,2.28
23.030,1731,2.71
23.032,1819,2.78
23.034,1849,3.43
23.036,1793,3.71
23.038,1700,2.86
23.040,1650,2.43
23.042,1686,1.86
23.044,1777,2.21
23.046,1845,2.50
23.048,1831,2.71
23.050,1747,2.78
23.052,1666,1.78
23.054,1657,1.78
23.056,1728,1.57
23.058,1818,2.28
23.060,1849,2.93
23.062,1794,2.64
23.064,1702,2.93
23.066,1650,2.50
23.068,1685,2.57
23.070,1776,2.64
23.072,1844,3.50
23.074,1831,3.35
23.076,1748,3.35
23.078,1667,3.07
23.080,1657,2.50
23.082,1728,2.43
23.084,1818,2.36
23.086,1849,2.93
23.088,1794,2.57
23.090,1702,2.86
23.092,1650,1.93
23.094,1686,1.78
23.096,1777,2.07
23.098,1844,1.86
23.100,1831,3.21
23.102,1747,2.21
23.104,1666,2.43
23.106,1658,2.21
23.108,1729,2.57
23.110,1819,2.78
23.112,1849,3.57
23.114,1793,3.57
23.116,1700,3.21
23.118,1650,3.21
23.120,1687,2.64
23.122,1778,2.86
23.124,1845,2.86
23.126,1830,3.07
23.128,1745,2.86
23.130,1665,2.50
23.132,1658,2.14
23.134,1731,1.50
23.136,1820,2.43
23.138,1848,2.14
23.140,1791,3.21
23.142,1698,2.28
23.144,1650,1.86
23.146,1689,1.78
23.148,1781,2.14
23.150,1846,3.07
23.152,1827,3.07
23.154,1742,3.43
23.156,1663,2.71
23.158,1660,2.43
23.160,1735,2.64
23.162,1823,2.86
23.164,1848,3.64
23.166,1787,3.28
23.168,1694,3.00
23.170,1650,2.43
23.172,1693,2.07
23.174,1785,2.14
23.176,1847,2.78
23.178,1824,2.36
23.180,1737,2.71
23.182,1661,1.86
23.184,1662,1.43
23.186,1740,1.71
23.188,1827,2.21
23.190,1846,3.07
23.192,1782,2.86
23.194,1690,2.86
23.196,1650,2.07
23.198,1698,2.50
23.200,1791,2.71
23.202,1848,3.50
23.204,1820,3.50
23.206,1731,3.28
23.208,1658,2.86
23.210,1666,2.71
23.212,1747,2.86
23.214,1831,2.71
23.216,1844,3.00
23.218,1775,2.21
23.220,1684,2.50
23.222,1651,1.86
23.224,1704,1.93
23.226,1798,2.00
23.228,1849,2.07
23.230,1815,3.07
23.232,1723,2.57
23.234,1655,2.36
23.236,1670,2.14
23.238,1755,2.28
23.240,1835,3.14
23.242,1841,2.78
23.244,1767,3.78
23.246,1678,2.57
23.248,1652,2.64
23.250,1712,2.64
23.252,1805,2.86
23.254,1850,3.43
23.256,1807,3.71
23.258,1714,2.93
23.260,1653,2.28
23.262,1676,2.00
23.264,1765,2.00
23.266,1840,2.43
23.268,1837,2.28
23.270,1757,2.50
23.272,1672,1.86
23.274,1655,1.86
23.276,1721,1.93
23.278,1813,2.21
23.280,1850,3.21
23.282,1798,2.64
23.284,1705,3.57
23.286,1651,2.36
23.288,1684,2.28
23.290,1775,2.86
23.292,1844,3.07
23.294,1830,3.71
23.296,1746,3.57
23.298,1665,2.93
23.300,1659,2.07
23.302,1733,2.36
23.304,1822,2.57
23.306,1848,3.00
23.308,1788,2.86
23.310,1694,2.43
23.312,1650,2.07
23.314,1694,1.50
23.316,1787,1.93
23.318,1848,2.28
23.320,1822,2.93
23.322,1733,2.57
23.324,1659,2.14
23.326,1665,2.36
23.328,1746,2.07
23.330,1830,3.14
23.332,1844,3.07
23.334,1775,3.64
23.336,1684,3.00
23.338,1651,2.57
23.340,1705,2.36
23.342,1799,2.71
23.344,1850,3.07
23.346,1812,3.57
23.348,1720,2.71
23.350,1654,2.28
23.352,1673,2.07
23.354,1760,2.14
23.356,1838,2.50
23.358,1838,2.57
23.360,1761,2.36
23.362,1673,1.86
23.364,1654,1.78
23.366,1719,1.78
23.368,1812,2.36
23.370,1850,2.86
23.372,1800,2.93
23.374,1705,3.07
23.376,1651,3.07
23.378,1684,2.64
23.380,1776,3.07
23.382,1844,3.21
23.384,1830,3.43
23.386,1745,3.71
23.388,1664,2.57
23.390,1660,2.36
23.392,1735,1.93
23.394,1824,2.57
23.396,1847,2.86
23.398,1784,3.00
23.400,1691,2.57
23.402,1650,1.64
23.404,1698,2.00
23.406,1792,1.50
23.408,1849,2.78
23.410,1818,2.78
23.412,1727,2.36
23.414,1656,2.21
23.416,1669,1.78
23.418,1753,2.43
23.420,1835,2.71
23.422,1841,3.43
23.424,1767,3.07
23.426,1677,3.43
23.428,1652,2.71
23.430,1714,2.71
23.432,1808,2.86
23.434,1850,3.28
23.436,1803,3.43
23.438,1709,3.14
23.440,1651,2.71
23.442,1681,1.64
23.444,1772,2.21
23.446,1843,2.36
23.448,1832,2.28
23.450,1747,3.21
23.452,1665,1.57
23.454,1659,2.07
23.456,1733,1.64
23.458,1823,2.57
23.460,1847,2.86
23.462,1785,2.93
23.464,1692,2.93
23.466,1650,2.28
23.468,1698,2.78
23.470,1792,2.43
23.472,1849,3.50
23.474,1818,3.21
23.476,1726,3.64
23.478,1656,2.71
23.480,1669,2.43
23.482,1755,2.28
23.484,1836,3.00
23.486,1840,2.86
23.488,1764,2.50
23.490,1675,2.64
23.492,1653,1.57
23.494,1717,2.07
23.496,1811,2.07
23.498,1850,2.71
23.500,1800,2.78
23.502,1705,2.43
23.504,1651,2.07
23.506,1685,1.86
23.508,1777,2.36
23.510,1845,2.93
23.512,1828,3.07
23.514,1741,2.93
23.516,1662,2.86
23.518,1662,2.50
23.520,1740,2.86
23.522,1827,2.78
23.524,1845,3.64
23.526,1778,3.57
23.528,1686,3.14
23.530,1651,2.71
23.532,1705,2.07
23.534,1800,2.07
23.536,1850,2.50
23.538,1811,2.50
23.540,1717,2.64
23.542,1653,1.78
23.544,1676,1.43
23.546,1765,1.78
23.548,1841,2.28
23.550,1835,2.71
23.552,1753,3.35
23.554,1668,2.00
23.556,1657,2.43
23.558,1729,2.21
23.560,1820,3.00
23.562,1848,3.07
23.564,1788,3.57
23.566,1694,3.35
23.568,1650,2.43
23.570,1696,2.50
23.572,1790,2.64
23.574,1849,3.21
23.576,1818,3.28
23.578,1727,3.07
23.580,1656,2.43
23.582,1670,2.07
23.584,1755,1.93
23.586,1836,2.43
23.588,1840,2.57
23.590,1762,2.43
23.592,1674,2.57
23.594,1654,1.43
23.596,1721,1.86
23.598,1813,2.14
23.600,1849,3.07
23.602,1796,3.28
23.604,1701,2.78
23.606,1650,2.57
23.608,1689,2.21
23.610,1783,3.21
23.612,1847,3.07
23.614,1823,4.07
23.616,1734,3.00
23.618,1659,3.00
23.620,1666,2.28
23.622,1749,2.71
23.624,1833,2.64
23.626,1842,3.00
23.628,1768,2.57
23.630,1678,2.14
23.632,1653,1.93
23.634,1715,1.71
23.636,1809,1.86
23.638,1850,2.50
23.640,1800,2.71
23.642,1705,2.57
23.644,1651,1.93
23.646,1686,1.78
23.648,1779,2.14
23.650,1846,3.00
23.652,1826,2.86
23.654,1738,3.78
23.656,1660,2.78
23.658,1664,2.43
23.660,1746,2.71
23.662,1831,2.86
23.664,1843,3.93
23.666,1771,3.57
23.668,1680,3.14
23.670,1652,2.43
23.672,1713,2.14
23.674,1807,2.50
23.676,1850,2.71
23.678,1802,2.57
23.680,1707,2.43
23.682,1651,2.00
23.684,1685,1.86
23.686,1778,1.93
23.688,1846,2.21
23.690,1827,3.14
23.692,1738,2.28
23.694,1660,2.78
23.696,1664,2.00
23.698,1745,2.21
23.700,1831,3.21
23.702,1843,3.00
23.704,1771,3.64
23.706,1680,3.07
23.708,1652,2.57
23.710,1714,2.57
23.712,1808,2.57
23.714,1850,3.71
23.716,1801,3.35
23.718,1706,2.78
23.720,1651,2.43
23.722,1686,1.71
23.724,1779,2.28
23.726,1846,2.28
23.728,1825,2.78
23.730,1736,2.57
23.732,1659,1.78
23.734,1665,1.71
23.736,1748,1.78
23.738,1833,2.36
23.740,1842,2.86
23.742,1768,2.71
23.744,1677,2.57
23.746,1653,2.28
23.748,1717,2.21
23.750,1811,3.00
23.752,1850,3.21
23.754,1798,3.71
23.756,1702,3.71
23.758,1650,2.50
23.760,1689,2.50
23.762,1784,2.57
23.764,1847,3.35
23.766,1822,3.28
23.768,1731,2.78
23.770,1657,2.14
23.772,1668,1.78
23.774,1753,1.78
23.776,1836,2.28
23.778,1840,2.50
23.780,1762,2.50
23.782,1673,2.00
23.784,1655,1.78
23.786,1723,2.07
23.788,1816,2.36
23.790,1849,3.28
23.792,1791,3.21
23.794,1696,2.71
23.796,1650,2.78
23.798,1696,2.07
23.800,1791,2.78
23.802,1849,2.93
23.804,1816,3.64
23.806,1723,3.64
23.808,1655,2.93
23.810,1673,2.57
23.812,1762,2.64
23.814,1840,3.07
23.816,1835,2.78
23.818,1753,3.14
23.820,1667,2.14
23.822,1658,1.78
23.824,1732,1.57
23.826,1823,2.21
23.828,1847,2.50
23.830,1782,2.64
23.832,1687,2.50
23.834,1651,1.78
23.836,1705,1.93
23.838,1800,2.57
23.840,1850,3.00
23.842,1808,3.35
23.844,1713,2.71
23.846,1652,2.93
23.848,1681,2.50
23.850,1774,2.71
23.852,1844,3.43
23.854,1829,3.28
23.856,1740,3.64
23.858,1661,2.71
23.860,1663,2.43
23.862,1745,2.21
23.864,1831,2.93
23.866,1843,2.86
23.868,1769,2.86
23.870,1678,2.50
23.872,1653,1.50
23.874,1717,1.71
23.876,1812,1.93
23.878,1850,2.36
23.880,1796,3.14
23.882,1700,2.00
23.884,1650,2.21
23.886,1692,1.78
23.888,1788,2.57
23.890,1848,2.78
23.892,1819,3.35
23.894,1726,3.21
23.896,1655,2.50
23.898,1672,2.71
23.900,1761,2.43
23.902,1840,3.28
23.904,1836,3.43
23.906,1753,3.50
23.908,1667,2.78
23.910,1658,2.28
23.912,1733,2.14
23.914,1824,2.64
23.916,1847,2.64
23.918,1780,2.71
23.920,1686,2.64
23.922,1651,1.57
23.924,1707,1.64
23.926,1803,1.71
23.928,1850,2.78
23.930,1805,3.00
23.932,1708,2.71
23.934,1651,2.21
23.936,1685,1.71
23.938,1779,2.50
23.940,1846,2.86
23.942,1825,3.43
23.944,1734,3.14
23.946,1658,2.64
23.948,1667,2.64
23.950,1753,2.86
23.952,1836,3.14
23.954,1839,3.85
23.956,1760,3.14
23.958,1672,2.93
23.960,1656,2.21
23.962,1727,2.21
23.964,1820,2.57
23.966,1848,2.86
23.968,1786,2.78
23.970,1690,2.43
23.972,1650,1.78
23.974,1703,1.64
23.976,1799,1.86
23.978,1850,2.78
23.980,1808,2.50
23.982,1713,2.86
23.984,1652,1.71
23.986,1682,2.07
23.988,1775,2.43
23.990,1845,3.21
23.992,1827,3.28
23.994,1737,3.64
23.996,1659,2.86
23.998,1666,2.28
24.000,1750,2.71
24.002,1835,3.21
24.004,1840,3.64
24.006,1762,3.35
24.008,1673,2.78
24.010,1655,2.57
24.012,1726,2.21
24.014,1819,2.43
24.016,1848,3.07
24.018,1786,2.50
24.020,1691,3.00
24.022,1650,1.78
24.024,1703,1.78
24.026,1799,1.71
24.028,1850,2.36
24.030,1808,2.93
24.032,1712,2.78
24.034,1651,2.21
24.036,1683,2.00
24.038,1777,2.28
24.040,1846,3.35
24.042,1826,3.14
24.044,1735,4.07
24.046,1659,2.64
24.048,1667,2.64
24.050,1753,2.57
24.052,1836,2.93
24.054,1839,3.71
24.056,1759,3.50
24.058,1670,2.78
24.060,1656,2.21
24.062,1729,2.07
24.064,1822,2.50
24.066,1847,2.93
24.068,1782,2.57
24.070,1687,2.57
24.072,1651,1.64
24.074,1707,1.64
24.076,1804,2.00
24.078,1850,2.71
24.080,1803,3.07
24.082,1707,2.28
24.084,1651,2.57
24.086,1687,1.50
24.088,1783,2.21
24.090,1847,3.07
24.092,1821,3.28
24.094,1728,3.43
24.096,1656,2.78
24.098,1671,2.28
24.100,1761,2.71
24.102,1840,3.00
24.104,1835,4.14
24.106,1750,3.28
24.108,1666,2.71
24.110,1660,2.36
24.112,1738,2.36
24.114,1828,2.86
24.116,1844,2.86
24.118,1773,2.71
24.120,1680,2.36
24.122,1652,1.64
24.124,1717,1.57
24.126,1812,2.07
24.128,1849,2.50
24.130,1793,2.86
24.132,1697,2.64
24.134,1650,2.28
24.136,1697,2.00
24.138,1794,2.36
24.140,1849,3.28
24.142,1812,3.07
24.144,1716,3.50
24.146,1652,2.78
24.148,1680,2.14
24.150,1773,2.57
24.152,1845,3.21
24.154,1827,3.85
24.156,1737,3.50
24.158,1659,2.86
24.160,1667,2.36
24.162,1753,2.28
24.164,1836,2.86
24.166,1839,3.14
24.168,1758,2.78
24.170,1670,2.28
24.172,1657,1.50
24.174,1732,1.71
24.176,1824,2.50
24.178,1846,2.86
24.180,1778,2.93
24.182,1684,2.28
24.184,1651,1.64
24.186,1712,2.21
24.188,1808,2.28
24.190,1850,3.35
24.192,1797,3.14
24.194,1700,3.00
24.196,1650,2.71
24.198,1694,2.14
24.200,1791,2.86
24.202,1849,3.28
24.204,1814,3.43
24.206,1718,3.85
24.208,1653,2.50
24.210,1679,2.43
24.212,1772,2.36
24.214,1844,3.14
24.216,1828,3.35
24.218,1738,3.00
24.220,1659,2.36
24.222,1666,1.64
24.224,1753,1.57
24.226,1836,2.28
24.228,1839,2.86
24.230,1757,2.71
24.232,1669,2.21
24.234,1657,1.57
24.236,1733,2.14
24.238,1825,2.14
24.240,1846,3.21
24.242,1776,3.28
24.244,1682,2.57
24.246,1652,2.64
24.248,1715,2.07
24.250,1811,3.00
24.252,1849,3.43
24.254,1794,3.71
24.256,1697,3.57
24.258,1650,2.71
24.260,1698,2.50
24.262,1795,2.64
24.264,1850,3.21
24.266,1810,3.28
24.268,1713,3.21
24.270,1652,2.07
24.272,1683,1.71
24.274,1778,1.71
24.276,1846,2.57
24.278,1823,2.93
24.280,1731,2.86
24.282,1656,1.93
24.284,1671,1.64
24.286,1760,1.64
24.288,1840,2.71
24.290,1834,3.14
24.292,1748,2.78
24.294,1664,2.14
24.296,1661,2.21
24.298,1743,2.57
24.300,1831,2.78
24.302,1842,3.64
24.304,1766,3.64
24.306,1674,3.14
24.308,1655,2.64
24.310,1725,2.57
24.312,1820,3.00
24.314,1848,3.28
24.316,1783,3.57
24.318,1687,3.00
24.320,1651,2.28
24.322,1709,1.71
24.324,1806,2.14
24.326,1850,2.78
24.328,1798,2.57
24.330,1701,3.00
24.332,1650,1.43
24.334,1694,1.71
24.336,1792,2.00
24.338,1849,2.71
24.340,1812,3.21
24.342,1716,2.64
24.344,1652,2.21
24.346,1682,1.43
24.348,1776,2.50
24.350,1846,3.14
24.352,1824,3.64
24.354,1732,3.28
24.356,1657,2.78
24.358,1671,2.43
24.360,1760,2.71
24.362,1840,3.21
24.364,1834,3.93
24.366,1748,3.35
24.368,1664,2.93
24.370,1662,2.07
24.372,1744,2.14
24.374,1832,2.43
24.376,1842,3.14
24.378,1763,2.93
24.380,1673,2.78
24.382,1656,1.71
24.384,1729,1.36
24.386,1822,2.21
24.388,1847,2.71
24.390,1779,3.14
24.392,1683,2.36
24.394,1652,1.36
24.396,1714,1.86
24.398,1811,2.21
24.400,1849,3.35
24.402,1793,3.35
24.404,1695,3.07
24.406,1650,2.57
24.408,1701,2.07
24.410,1798,2.86
24.412,1850,3.71
24.414,1806,3.85
24.416,1708,3.43
24.418,1651,2.64
24.420,1689,2.36
24.422,1785,2.43
24.424,1848,3.21
24.426,1817,3.57
24.428,1722,2.64
24.430,1653,2.50
24.432,1678,1.57
24.434,1771,1.93
24.436,1845,2.36
24.438,1827,2.86
24.440,1736,2.71
24.442,1658,2.14
24.444,1669,1.64
24.446,1757,1.50
24.448,1839,2.57
24.450,1835,3.21
24.452,1749,2.93
24.454,1664,2.93
24.456,1662,1.64
24.458,1744,2.43
24.460,1832,2.71
24.462,1841,3.71
24.464,1763,3.78
24.466,1672,3.21
24.468,1656,2.28
24.470,1730,2.21
24.472,1824,3.00
24.474,1846,3.78
24.476,1776,3.50
24.478,1681,2.93
24.480,1652,2.00
24.482,1718,1.78
24.484,1814,2.28
24.486,1849,2.86
24.488,1788,3.00
24.490,1691,2.43
24.492,1650,1.86
24.494,1706,1.21
24.496,1804,2.00
24.498,1850,2.50
24.500,1800,3.35
24.502,1702,2.71
24.504,1650,2.00
24.506,1695,1.78
24.508,1793,2.21
24.510,1849,3.28
24.512,1810,3.35
24.514,1713,3.57
24.516,1651,2.43
24.518,1685,1.93
24.520,1782,2.93
24.522,1847,3.43
24.524,1819,4.21
24.526,1724,3.57
24.528,1654,2.57
24.530,1676,2.00
24.532,1770,2.43
24.534,1844,3.07
24.536,1827,3.43
24.538,1736,2.71
24.540,1658,2.21
24.542,1669,1.71
24.544,1759,1.71
24.546,1840,2.28
24.548,1834,3.00
24.550,1747,3.00
24.552,1663,2.00
24.554,1663,1.78
24.556,1747,1.64
24.558,1834,2.50
24.560,1840,3.07
24.562,1758,3.35
24.564,1669,3.00
24.566,1658,2.28
24.568,1736,2.07
24.570,1828,3.00
24.572,1844,3.21
24.574,1769,4.00
24.576,1676,3.64
24.578,1654,2.36
24.580,1726,2.28
24.582,1821,2.78
24.584,1847,3.57
24.586,1779,3.71
24.588,1683,3.00
24.590,1652,2.00
24.592,1716,1.57
24.594,1813,2.07
24.596,1849,3.07
24.598,1789,3.00
24.600,1691,2.57
24.602,1650,1.50
24.604,1706,1.36
24.606,1805,2.00
24.608,1850,2.71
24.610,1798,3.28
24.612,1699,2.64
24.614,1650,1.64
24.616,1698,1.78
24.618,1797,2.14
24.620,1850,3.28
24.622,1806,3.78
24.624,1707,3.43
24.626,1651,2.71
24.628,1690,1.93
24.630,1788,2.64
24.632,1849,3.50
24.634,1814,3.85
24.636,1716,3.85
24.638,1652,2.43
24.640,1683,2.21
24.642,1779,2.21
24.644,1847,3.21
24.646,1820,3.35
24.648,1725,3.00
24.650,1654,2.28
24.652,1677,1.71
24.654,1771,1.78
24.656,1845,2.14
24.658,1826,3.21
24.660,1734,2.64
24.662,1657,2.14
24.664,1671,1.43
24.666,1762,1.93
24.668,1842,2.57
24.670,1831,3.28
24.672,1742,3.07
24.674,1660,2.36
24.676,1666,2.14
24.678,1754,2.14
24.680,1838,3.00
24.682,1836,3.57
24.684,1750,3.64
24.686,1664,3.35
24.688,1662,2.36
24.690,1746,2.28
24.692,1834,3.00
24.694,1840,3.71
24.696,1758,3.71
24.698,1668,3.00
24.700,1659,2.21
24.702,1738,1.86
24.704,1830,2.57
24.706,1843,3.21
24.708,1765,3.21
24.710,1673,2.64
24.712,1656,1.50
24.714,1731,1.36
24.716,1825,1.93
24.718,1845,2.93
24.720,1772,3.43
24.722,1677,2.07
24.724,1654,1.64
24.726,1724,1.50
24.728,1820,2.50
24.730,1847,3.28
24.732,1779,3.57
24.734,1682,3.07
24.736,1652,2.21
24.738,1718,2.21
24.740,1815,3.07
24.742,1848,3.71
24.744,1785,3.85
24.746,1687,3.28
24.748,1651,2.36
24.750,1712,2.50
24.752,1811,2.57
24.754,1849,3.64
24.756,1791,3.28
24.758,1692,2.86
24.760,1650,2.28
24.762,1706,1.50
24.764,1805,2.14
24.766,1850,2.93
24.768,1796,3.07
24.770,1697,2.93
24.772,1650,1.78
24.774,1701,1.14
24.776,1800,1.86
24.778,1850,2.86
24.780,1801,3.21
24.782,1702,2.93
24.784,1650,1.50
24.786,1696,1.78
24.788,1796,2.21
24.790,1850,3.28
24.792,1806,3.57
24.794,1707,3.57
24.796,1650,2.71
24.798,1692,1.86
24.800,1791,2.50
24.802,1849,3.64
24.804,1810,3.78
24.806,1711,3.85
24.808,1651,2.50
24.810,1688,2.36
24.812,1786,2.14
24.814,1849,3.07
24.816,1814,3.57
24.818,1716,2.93
24.820,1652,2.43
24.822,1685,1.36
24.824,1782,1.71
24.826,1848,2.36
24.828,1817,3.21
24.830,1720,3.07
24.832,1653,2.21
24.834,1681,1.57
24.836,1778,1.43
24.838,1847,2.57
24.840,1820,3.43
24.842,1724,3.07
24.844,1654,2.64
24.846,1679,1.43
24.848,1774,2.21
24.850,1846,2.86
24.852,1823,4.14
24.854,1728,3.78
24.856,1655,2.78
24.858,1676,2.07
24.860,1771,2.14
24.862,1845,3.35
24.864,1825,4.21
24.866,1731,3.71
24.868,1656,2.71
24.870,1674,2.07
24.872,1767,1.93
24.874,1844,2.78
24.876,1827,3.57
24.878,1734,3.28
24.880,1657,2.14
24.882,1672,1.28
24.884,1764,1.43
24.886,1843,2.36
24.888,1829,3.07
24.890,1737,3.07
24.892,1658,2.14
24.894,1670,1.43
24.896,1762,1.64
24.898,1842,2.57
24.900,1831,3.71
24.902,1740,2.93
24.904,1659,3.07
24.906,1668,1.71
24.908,1759,1.78
24.910,1841,3.28
24.912,1832,3.57
24.914,1742,4.14
24.916,1660,3.00
24.918,1667,2.21
24.920,1757,2.36
24.922,1840,3.14
24.924,1833,4.21
24.926,1744,3.71
24.928,1661,2.71
24.930,1666,1.93
24.932,1755,1.71
24.934,1839,2.78
24.936,1834,3.28
24.938,1746,3.21
24.940,1661,2.43
24.942,1665,1.43
24.944,1753,1.28
24.946,1838,2.43
24.948,1835,2.86
24.950,1747,3.07
24.952,1662,2.28
24.954,1665,1.43
24.956,1752,1.57
24.958,1838,2.21
24.960,1836,3.57
24.962,1748,3.28
24.964,1663,2.78
24.966,1664,2.64
24.968,1751,1.50
24.970,1837,3.14
24.972,1836,3.78
24.974,1749,4.21
24.976,1663,3.28
24.978,1664,2.28
24.980,1751,2.14
24.982,1837,2.71
24.984,1836,4.07
24.986,1750,4.14
24.988,1663,2.78
24.990,1664,1.78
24.992,1750,1.64
24.994,1837,2.57
24.996,1836,3.43
24.998,1750,3.43
25.000,1663,2.36
25.002,1664,1.50
25.004,1750,0.86
25.006,1837,2.28
25.008,1836,3.28
25.010,1750,3.00
25.012,1663,2.36
25.014,1664,1.36
25.016,1750,1.86
25.018,1837,2.28
25.020,1836,3.57
25.022,1749,3.71
25.024,1663,2.57
25.026,1664,2.14
25.028,1751,1.64
25.030,1837,2.71
25.032,1836,3.93
25.034,1749,3.85
25.036,1663,3.43
25.038,1664,2.28
25.040,1752,2.00
25.042,1838,3.14
25.044,1835,3.71
25.046,1748,4.00
25.048,1662,3.07
25.050,1665,1.64
25.052,1753,1.71
25.054,1838,2.36
25.056,1835,3.64
25.058,1746,3.28
25.060,1661,2.71
25.062,1666,1.28
25.064,1755,1.36
25.066,1839,1.93
25.068,1834,3.50
25.070,1745,2.93
25.072,1661,2.14
25.074,1666,1.21
25.076,1756,1.50
25.078,1840,2.78
25.080,1833,3.35
25.082,1743,3.64
25.084,1660,2.64
25.086,1668,1.86
25.088,1758,1.71
25.090,1841,2.78
25.092,1832,4.00
25.094,1741,3.85
25.096,1659,3.28
25.098,1669,2.21
25.100,1761,1.86
25.102,1842,3.00
25.104,1830,4.07
25.106,1738,3.78
25.108,1658,3.07
25.110,1671,1.71
25.112,1763,2.00
25.114,1843,2.57
25.116,1829,3.50
25.118,1735,3.50
25.120,1657,2.50
25.122,1672,1.43
25.124,1766,1.00
25.126,1844,2.36
25.128,1827,3.00
25.130,1732,3.71
25.132,1656,2.07
25.134,1674,1.21
25.136,1770,1.36
25.138,1845,2.57
25.140,1824,3.57
25.142,1729,3.28
25.144,1655,2.64
25.146,1677,1.43
25.148,1773,1.86
25.150,1846,3.07
25.152,1822,4.35
25.154,1725,3.71
25.156,1654,3.00
25.158,1680,2.00
25.160,1777,2.21
25.162,1847,3.14
25.164,1819,4.35
25.166,1721,3.57
25.168,1653,2.71
25.170,1682,1.78
25.172,1781,1.93
25.174,1848,2.93
25.176,1816,3.71
25.178,1717,3.35
25.180,1652,2.50
25.182,1686,1.21
25.184,1785,1.14
25.186,1849,2.50
25.188,1812,3.21
25.190,1713,2.93
25.192,1651,2.14
25.194,1689,0.86
25.196,1790,1.57
25.198,1849,2.64
25.200,1809,3.71
25.202,1708,3.35
25.204,1650,2.43
25.206,1693,1.57
25.208,1794,1.57
25.210,1850,3.28
25.212,1804,3.78
25.214,1704,3.93
25.216,1650,2.36
25.218,1698,1.93
25.220,1799,1.93
25.222,1850,3.71
25.224,1800,4.21
25.226,1699,3.93
25.228,1650,2.50
25.230,1703,1.86
25.232,1804,2.14
25.234,1850,3.35
25.236,1795,3.57
25.238,1694,3.14
25.240,1650,2.14
25.242,1708,1.14
25.244,1809,1.57
25.246,1849,2.71
25.248,1789,3.57
25.250,1689,2.78
25.252,1651,1.93
25.254,1714,0.79
25.256,1814,1.36
25.258,1848,2.78
25.260,1783,3.50
25.262,1684,3.07
25.264,1652,1.78
25.266,1720,1.50
25.268,1818,1.71
25.270,1847,3.43
25.272,1776,3.78
25.274,1679,3.93
25.276,1654,2.36
25.278,1727,1.36
25.280,1823,2.50
25.282,1845,3.50
25.284,1770,4.78
25.286,1674,3.64
25.288,1656,2.43
25.290,1734,1.71
25.292,1828,2.28
25.294,1843,3.93
25.296,1763,4.28
25.298,1670,3.00
25.300,1659,2.00
25.302,1741,1.21
25.304,1832,2.00
25.306,1840,3.07
25.308,1755,3.64
25.310,1665,2.71
25.312,1662,1.43
25.314,1749,0.86
25.316,1837,2.07
25.318,1836,3.28
25.320,1747,3.57
25.322,1661,2.78
25.324,1666,1.43
25.326,1757,1.36
25.328,1840,1.71
25.330,1831,3.78
25.332,1739,3.28
25.334,1658,2.86
25.336,1671,2.00
25.338,1765,1.07
25.340,1844,3.00
25.342,1826,3.93
25.344,1731,4.78
25.346,1655,3.50
25.348,1677,1.93
25.350,1774,2.07
25.352,1846,2.93
25.354,1820,4.28
25.356,1722,4.35
25.358,1653,2.43
25.360,1683,1.71
25.362,1782,1.50
25.364,1848,2.86
25.366,1814,3.78
25.368,1714,3.57
