time (s),pulsewidth (us),force (lb)
22.332,1818,2.84
22.334,1825,2.98
22.336,1831,3.27
22.338,1836,3.27
22.340,1840,3.41
22.342,1844,3.98
22.344,1847,4.05
22.346,1849,3.77
22.348,1850,3.91
22.350,1850,4.13
22.352,1849,4.27
22.354,1848,3.98
22.356,1845,4.13
22.358,1842,4.13
22.360,1838,4.27
22.362,1833,4.34
22.364,1828,4.13
22.366,1822,4.20
22.368,1815,4.20
22.370,1807,4.13
22.372,1799,4.34
22.374,1791,4.05
22.376,1782,4.13
22.378,1773,3.77
22.380,1764,3.98
22.382,1755,3.48
22.384,1745,3.55
22.386,1736,3.20
22.388,1727,3.27
22.390,1718,2.91
22.392,1709,2.91
22.394,1701,2.84
22.396,1693,2.56
22.398,1685,2.41
22.400,1679,2.27
22.402,1672,2.27
22.404,1667,2.06
22.406,1662,2.34
22.408,1658,1.70
22.410,1655,1.91
22.412,1652,1.41
22.414,1651,1.91
22.416,1650,1.27
22.418,1650,1.41
22.420,1651,1.48
22.422,1653,1.20
22.424,1656,1.41
22.426,1660,1.63
22.428,1664,1.34
22.430,1669,1.41
22.432,1675,1.27
22.434,1682,1.27
22.436,1689,1.34
22.438,1697,1.27
22.440,1705,1.13
22.442,1714,1.41
22.444,1722,1.27
22.446,1732,1.63
22.448,1741,1.77
22.450,1750,1.84
22.452,1760,1.84
22.454,1769,1.91
22.456,1778,2.20
22.458,1787,2.48
22.460,1796,2.77
22.462,1804,2.06
22.464,1811,3.13
22.466,1819,2.41
22.468,1825,2.98
22.470,1831,3.20
22.472,1836,3.20
22.474,1841,3.41
22.476,1844,3.41
22.478,1847,4.05
22.480,1849,3.84
22.482,1850,4.20
22.484,1850,4.13
22.486,1849,4.05
22.488,1848,3.91
22.490,1845,4.20
22.492,1842,4.34
22.494,1838,4.48
22.496,1833,4.13
22.498,1827,4.20
22.500,1821,4.13
22.502,1814,4.27
22.504,1806,4.34
22.506,1798,3.91
22.508,1790,4.05
22.510,1781,3.70
22.512,1772,3.63
22.514,1762,3.70
22.516,1753,3.77
22.518,1744,3.13
22.520,1734,3.48
22.522,1725,2.77
22.524,1716,2.98
22.526,1707,3.05
22.528,1699,2.98
22.530,1691,2.34
22.532,1684,2.27
22.534,1677,2.34
22.536,1671,2.20
22.538,1665,2.41
22.540,1661,2.06
22.542,1657,1.77
22.544,1654,1.84
22.546,1652,1.41
22.548,1650,2.06
22.550,1650,1.56
22.552,1650,1.63
22.554,1652,1.20
22.556,1654,1.41
22.558,1657,1.20
22.560,1661,1.63
22.562,1666,1.56
22.564,1671,1.13
22.566,1677,1.27
22.568,1684,0.99
22.570,1692,1.63
22.572,1700,1.63
22.574,1708,1.56
22.576,1717,1.48
22.578,1726,1.20
22.580,1735,1.63
22.582,1744,1.41
22.584,1754,2.06
22.586,1763,1.56
22.588,1773,1.84
22.590,1782,2.13
22.592,1791,2.06
22.594,1799,2.63
22.596,1807,2.70
22.598,1815,2.77
22.600,1821,2.91
22.602,1828,3.20
22.604,1833,3.27
22.606,1838,3.70
22.608,1842,3.63
22.610,1845,3.55
22.612,1848,3.63
22.614,1849,3.77
22.616,1850,3.91
22.618,1850,4.20
22.620,1849,4.13
22.622,1846,4.27
22.624,1844,4.27
22.626,1840,4.27
22.628,1835,4.41
22.630,1830,4.20
22.632,1824,3.98
22.634,1817,4.27
22.636,1810,4.20
22.638,1802,4.20
22.640,1794,3.98
22.642,1785,3.77
22.644,1776,3.77
22.646,1767,3.70
22.648,1757,3.84
22.650,1748,3.55
22.652,1738,3.27
22.654,1729,3.20
22.656,1720,2.84
22.658,1711,3.27
22.660,1702,2.63
22.662,1694,2.84
22.664,1686,1.98
22.666,1679,2.34
22.668,1673,2.34
22.670,1667,2.48
22.672,1662,1.98
22.674,1658,2.06
22.676,1655,1.48
22.678,1652,1.84
22.680,1651,1.63
22.682,1650,2.13
22.684,1650,1.27
22.686,1651,1.27
22.688,1653,0.91
22.690,1656,1.56
22.692,1660,1.34
22.694,1664,1.41
22.696,1670,1.27
22.698,1676,0.91
22.700,1682,0.91
22.702,1690,1.70
22.704,1697,1.70
22.706,1706,1.41
22.708,1715,1.63
22.710,1724,1.06
22.712,1733,1.70
22.714,1742,1.77
22.716,1752,1.91
22.718,1761,1.84
22.720,1771,1.70
22.722,1780,1.91
22.724,1789,2.13
22.726,1797,2.27
22.728,1806,2.98
22.730,1813,2.20
22.732,1820,2.84
22.734,1827,2.77
22.736,1832,3.55
22.738,1837,3.63
22.740,1842,3.48
22.742,1845,3.77
22.744,1848,3.55
22.746,1849,3.91
22.748,1850,4.27
22.750,1850,3.98
22.752,1849,4.05
22.754,1847,4.05
22.756,1844,3.91
22.758,1840,4.34
22.760,1836,4.34
22.762,1830,4.27
22.764,1824,3.98
22.766,1818,4.41
22.768,1810,4.20
22.770,1802,4.27
22.772,1794,3.98
22.774,1785,3.77
22.776,1776,3.63
22.778,1767,3.70
22.780,1757,3.77
22.782,1748,3.63
22.784,1738,3.20
22.786,1729,3.20
22.788,1720,2.84
22.790,1711,3.55
22.792,1702,2.70
22.794,1694,2.63
22.796,1686,2.27
22.798,1679,2.34
22.800,1673,2.41
22.802,1667,2.41
22.804,1662,2.20
22.806,1658,1.63
22.808,1655,1.70
22.810,1652,1.63
22.812,1651,2.06
22.814,1650,1.63
22.816,1650,1.63
22.818,1651,1.06
22.820,1653,1.27
22.822,1656,1.34
22.824,1660,1.77
22.826,1665,1.41
22.828,1670,0.99
22.830,1676,1.06
22.832,1683,1.13
22.834,1691,1.77
22.836,1698,1.70
22.838,1707,1.34
22.840,1716,1.27
22.842,1725,0.91
22.844,1734,1.77
22.846,1744,1.56
22.848,1753,2.27
22.850,1763,1.63
22.852,1772,1.70
22.854,1781,2.06
22.856,1790,2.27
22.858,1799,2.84
22.860,1807,2.41
22.862,1815,2.56
22.864,1822,2.77
22.866,1828,2.91
22.868,1834,3.48
22.870,1838,3.63
22.872,1843,3.41
22.874,1846,3.41
22.876,1848,3.63
22.878,1849,4.13
22.880,1850,4.20
22.882,1850,4.20
22.884,1848,4.05
22.886,1846,3.98
22.888,1843,4.27
22.890,1839,4.34
22.892,1834,4.27
22.894,1829,4.05
22.896,1822,4.05
22.898,1815,4.34
22.900,1808,4.13
22.902,1800,4.48
22.904,1791,3.84
22.906,1782,3.63
22.908,1773,3.84
22.910,1764,3.70
22.912,1754,4.13
22.914,1745,3.63
22.916,1735,3.34
22.918,1726,2.91
22.920,1716,2.84
22.922,1708,2.98
22.924,1699,2.41
22.926,1691,2.56
22.928,1684,1.91
22.930,1677,2.27
22.932,1671,2.20
22.934,1665,2.41
22.936,1660,2.06
22.938,1657,2.13
22.940,1654,1.41
22.942,1651,2.20
22.944,1650,1.63
22.946,1650,1.70
22.948,1651,1.34
22.950,1652,1.13
22.952,1655,1.13
22.954,1658,1.48
22.956,1662,1.34
22.958,1667,1.20
22.960,1673,1.20
22.962,1680,0.99
22.964,1687,1.41
22.966,1694,1.70
22.968,1703,1.63
22.970,1711,1.06
22.972,1720,1.48
22.974,1730,1.20
22.976,1739,1.91
22.978,1749,1.84
22.980,1758,1.77
22.982,1768,1.70
22.984,1777,1.70
22.986,1786,2.34
22.988,1795,2.63
22.990,1804,2.20
22.992,1811,3.20
22.994,1819,2.13
22.996,1825,3.05
22.998,1831,3.13
23.000,1837,3.48
23.002,1841,3.48
23.004,1845,3.48
23.006,1847,3.84
23.008,1849,3.84
23.010,1850,4.34
23.012,1850,4.13
23.014,1849,4.13
23.016,1847,3.77
23.018,1844,4.20
23.020,1840,4.27
23.022,1836,4.63
23.024,1831,4.27
23.026,1825,4.05
23.028,1818,4.05
23.030,1810,4.34
23.032,1802,4.27
23.034,1794,3.98
23.036,1785,3.84
23.038,1776,3.77
23.040,1766,3.48
23.042,1757,3.70
23.044,1747,3.55
23.046,1738,3.20
23.048,1728,3.13
23.050,1719,2.91
23.052,1710,2.77
23.054,1701,3.05
23.056,1693,2.70
23.058,1685,2.56
23.060,1678,2.27
23.062,1672,2.13
23.064,1666,2.06
23.066,1661,1.84
23.068,1657,1.84
23.070,1654,1.48
23.072,1652,1.77
23.074,1650,1.34
23.076,1650,1.84
23.078,1650,1.41
23.080,1652,1.41
23.082,1654,1.34
23.084,1657,1.34
23.086,1662,1.27
23.088,1666,1.34
23.090,1672,1.48
23.092,1679,1.20
23.094,1686,1.34
23.096,1693,1.06
23.098,1702,1.41
23.100,1710,1.34
23.102,1719,1.34
23.104,1729,1.63
23.106,1738,1.48
23.108,1748,1.98
23.110,1758,1.48
23.112,1767,2.20
23.114,1777,2.13
23.116,1786,2.13
23.118,1795,2.63
23.120,1803,2.06
23.122,1811,2.63
23.124,1818,2.70
23.126,1825,2.91
23.128,1831,3.05
23.130,1836,3.20
23.132,1841,3.20
23.134,1845,3.70
23.136,1847,3.84
23.138,1849,3.77
23.140,1850,4.20
23.142,1850,4.13
23.144,1849,4.05
23.146,1847,3.98
23.148,1844,4.34
23.150,1840,4.20
23.152,1836,4.48
23.154,1830,4.13
23.156,1824,3.84
23.158,1817,4.27
23.160,1810,4.05
23.162,1802,4.20
23.164,1793,4.34
23.166,1784,3.84
23.168,1775,3.98
23.170,1766,3.63
23.172,1756,3.63
23.174,1746,3.41
23.176,1737,3.27
23.178,1727,2.91
23.180,1718,2.98
23.182,1709,2.70
23.184,1700,2.63
23.186,1692,2.91
23.188,1684,2.34
23.190,1677,2.34
23.192,1671,1.84
23.194,1665,2.20
23.196,1661,1.98
23.198,1657,2.20
23.200,1654,1.63
23.202,1652,1.70
23.204,1650,1.06
23.206,1650,1.77
23.208,1651,1.56
23.210,1652,1.77
23.212,1655,1.34
23.214,1658,1.06
23.216,1663,1.20
23.218,1668,1.27
23.220,1674,1.56
23.222,1680,1.41
23.224,1687,1.27
23.226,1695,1.06
23.228,1704,1.20
23.230,1713,1.63
23.232,1722,1.63
23.234,1731,1.84
23.236,1741,1.41
23.238,1751,1.56
23.240,1760,1.98
23.242,1770,2.13
23.244,1779,2.48
23.246,1788,2.41
23.248,1797,2.13
23.250,1806,2.34
23.252,1813,2.63
23.254,1821,2.48
23.256,1827,3.55
23.258,1833,2.84
23.260,1838,3.13
23.262,1842,3.27
23.264,1846,3.84
23.266,1848,4.13
23.268,1849,3.84
23.270,1850,4.27
23.272,1850,3.98
23.274,1848,4.13
23.276,1846,4.20
23.278,1843,4.48
23.280,1839,3.98
23.282,1834,4.05
23.284,1828,4.05
23.286,1822,4.27
23.288,1814,4.13
23.290,1807,4.34
23.292,1798,3.63
23.294,1790,3.98
23.296,1781,3.70
23.298,1771,3.98
23.300,1761,3.98
23.302,1752,3.34
23.304,1742,3.55
23.306,1732,3.05
23.308,1723,3.55
23.310,1714,2.84
23.312,1705,3.13
23.314,1696,2.27
23.316,1688,2.34
23.318,1681,2.41
23.320,1674,2.27
23.322,1668,2.06
23.324,1663,2.06
23.326,1659,1.41
23.328,1655,2.13
23.330,1652,1.77
23.332,1651,2.13
23.334,1650,1.56
23.336,1650,1.27
23.338,1651,1.20
23.340,1654,1.56
23.342,1657,1.56
23.344,1661,1.27
23.346,1665,1.27
23.348,1671,0.91
23.350,1677,1.13
23.352,1684,1.63
23.354,1692,1.70
23.356,1700,0.99
23.358,1709,1.41
23.360,1718,1.06
23.362,1728,1.77
23.364,1737,1.98
23.366,1747,1.91
23.368,1757,1.70
23.370,1766,1.41
23.372,1776,1.91
23.374,1785,2.13
23.376,1794,2.34
23.378,1803,2.77
23.380,1811,2.06
23.382,1818,2.77
23.384,1825,2.70
23.386,1831,3.27
23.388,1837,3.55
23.390,1841,3.34
23.392,1845,3.84
23.394,1847,3.63
23.396,1849,4.05
23.398,1850,4.05
23.400,1850,4.13
23.402,1849,3.84
23.404,1847,4.05
23.406,1844,4.13
23.408,1840,4.41
23.410,1835,4.34
23.412,1830,4.13
23.414,1823,4.13
23.416,1816,4.27
23.418,1809,4.13
23.420,1800,4.20
23.422,1792,3.91
23.424,1782,3.84
23.426,1773,3.84
23.428,1763,3.91
23.430,1754,3.70
23.432,1744,3.20
23.434,1734,2.98
23.436,1724,2.98
23.438,1715,2.63
23.440,1706,3.34
23.442,1698,2.70
23.444,1689,2.63
23.446,1682,2.34
23.448,1675,2.13
23.450,1669,2.56
23.452,1664,2.13
23.454,1659,2.06
23.456,1655,1.48
23.458,1653,1.48
23.460,1651,1.56
23.462,1650,1.98
23.464,1650,1.56
23.466,1651,1.41
23.468,1653,0.99
23.470,1656,1.27
23.472,1660,1.48
23.474,1665,1.70
23.476,1671,1.41
23.478,1677,0.99
23.480,1684,1.20
23.482,1692,1.13
23.484,1700,1.70
23.486,1709,1.63
23.488,1718,1.27
23.490,1727,1.48
23.492,1737,1.13
23.494,1747,1.91
23.496,1757,1.98
23.498,1766,2.13
23.500,1776,2.06
23.502,1785,1.63
23.504,1794,2.41
23.506,1803,2.48
23.508,1811,2.98
23.510,1818,2.63
23.512,1825,2.70
23.514,1831,2.91
23.516,1837,3.05
23.518,1841,3.63
23.520,1845,3.84
23.522,1847,3.84
23.524,1849,3.70
23.526,1850,3.77
23.528,1850,4.05
23.530,1849,4.20
23.532,1846,4.13
23.534,1843,4.27
23.536,1839,3.91
23.538,1835,4.55
23.540,1829,4.48
23.542,1822,3.98
23.544,1815,4.13
23.546,1808,3.84
23.548,1799,4.27
23.550,1790,3.98
23.552,1781,4.05
23.554,1772,3.84
23.556,1762,3.48
23.558,1752,3.84
23.560,1742,3.41
23.562,1732,3.63
23.564,1723,2.98
23.566,1714,2.77
23.568,1705,2.77
23.570,1696,2.63
23.572,1688,3.13
23.574,1681,2.27
23.576,1674,2.27
23.578,1668,1.77
23.580,1663,2.13
23.582,1658,2.06
23.584,1655,2.20
23.586,1652,1.77
23.588,1651,1.48
23.590,1650,1.20
23.592,1650,1.70
23.594,1652,1.63
23.596,1654,1.34
23.598,1657,1.56
23.600,1661,0.77
23.602,1666,1.27
23.604,1672,1.41
23.606,1679,1.84
23.608,1686,1.56
23.610,1694,1.13
23.612,1702,1.34
23.614,1711,1.06
23.616,1721,1.91
23.618,1730,1.63
23.620,1740,1.70
23.622,1750,1.48
23.624,1760,1.56
23.626,1770,2.06
23.628,1779,2.20
23.630,1788,2.48
23.632,1797,2.27
23.634,1806,2.48
23.636,1814,2.56
23.638,1821,2.98
23.640,1828,2.91
23.642,1834,3.55
23.644,1839,3.05
23.646,1843,3.41
23.648,1846,3.55
23.650,1848,3.91
23.652,1850,3.84
23.654,1850,3.98
23.656,1849,4.13
23.658,1848,4.13
23.660,1845,4.20
23.662,1842,4.34
23.664,1837,4.27
23.666,1832,4.13
23.668,1826,4.05
23.670,1819,4.77
23.672,1812,3.98
23.674,1804,4.27
23.676,1795,3.98
23.678,1786,3.70
23.680,1777,4.20
23.682,1767,3.55
23.684,1757,3.84
23.686,1747,3.34
23.688,1737,3.20
23.690,1728,3.13
23.692,1718,3.13
23.694,1709,3.05
23.696,1700,2.84
23.698,1692,2.63
23.700,1684,2.41
23.702,1677,2.56
23.704,1670,2.41
23.706,1665,2.13
23.708,1660,1.84
23.710,1656,1.77
23.712,1653,1.34
23.714,1651,1.98
23.716,1650,1.63
23.718,1650,1.70
23.720,1651,1.48
23.722,1653,0.99
23.724,1656,1.41
23.726,1660,1.56
23.728,1664,1.56
23.730,1670,1.34
23.732,1676,1.13
23.734,1683,1.06
23.736,1691,1.34
23.738,1699,1.56
23.740,1708,1.56
23.742,1717,1.20
23.744,1727,1.20
23.746,1737,1.41
23.748,1747,1.91
23.750,1757,2.13
23.752,1766,1.98
23.754,1776,2.06
23.756,1786,1.84
23.758,1795,2.13
23.760,1803,2.77
23.762,1812,2.34
23.764,1819,3.20
23.766,1826,2.48
23.768,1832,2.91
23.770,1837,3.13
23.772,1842,3.70
23.774,1845,3.91
23.776,1848,3.70
23.778,1849,4.05
23.780,1850,3.77
23.782,1850,4.27
23.784,1848,4.20
23.786,1846,4.20
23.788,1843,3.98
23.790,1838,3.91
23.792,1833,4.48
23.794,1827,4.34
23.796,1821,4.27
23.798,1813,4.20
23.800,1805,3.70
23.802,1797,3.98
23.804,1788,3.98
23.806,1778,3.91
23.808,1769,3.91
23.810,1759,3.41
23.812,1749,3.55
23.814,1739,3.34
23.816,1729,3.55
23.818,1719,3.13
23.820,1710,2.84
23.822,1701,2.63
23.824,1693,2.41
23.826,1685,2.77
23.828,1678,2.27
23.830,1671,2.27
23.832,1665,1.98
23.834,1660,1.63
23.836,1656,2.13
23.838,1653,1.91
23.840,1651,1.98
23.842,1650,1.56
23.844,1650,1.20
23.846,1651,1.48
23.848,1653,1.41
23.850,1656,1.56
23.852,1659,1.34
23.854,1664,1.13
23.856,1670,1.06
23.858,1676,1.27
23.860,1683,1.63
23.862,1691,1.70
23.864,1699,1.06
23.866,1708,1.34
23.868,1717,1.20
23.870,1727,1.77
23.872,1737,2.13
23.874,1747,1.70
23.876,1757,1.70
23.878,1767,1.27
23.880,1776,1.84
23.882,1786,2.13
23.884,1795,2.27
23.886,1804,2.56
23.888,1812,1.98
23.890,1819,2.41
23.892,1826,2.84
23.894,1832,3.41
23.896,1838,3.70
23.898,1842,3.41
23.900,1845,3.70
23.902,1848,3.63
23.904,1849,4.34
23.906,1850,4.34
23.908,1850,4.27
23.910,1848,3.84
23.912,1846,3.98
23.914,1842,4.27
23.916,1838,4.63
23.918,1833,4.34
23.920,1827,4.20
23.922,1820,3.70
23.924,1812,4.55
23.926,1804,4.13
23.928,1795,4.41
23.930,1786,3.98
23.932,1777,3.41
23.934,1767,3.63
23.936,1757,3.70
23.938,1747,3.70
23.940,1737,3.41
23.942,1727,2.77
23.944,1718,2.77
23.946,1708,2.70
23.948,1699,3.13
23.950,1691,2.91
23.952,1683,2.63
23.954,1676,2.34
23.956,1670,1.70
23.958,1664,2.41
23.960,1659,2.06
23.962,1656,1.91
23.964,1653,1.63
23.966,1651,1.13
23.968,1650,1.41
23.970,1650,1.91
23.972,1651,1.77
23.974,1653,1.63
23.976,1657,1.06
23.978,1661,0.99
23.980,1666,1.63
23.982,1671,1.63
23.984,1678,1.84
23.986,1685,1.06
23.988,1693,1.13
23.990,1702,1.06
23.992,1711,1.48
23.994,1720,2.06
23.996,1730,1.48
23.998,1740,1.48
24.000,1750,1.34
24.002,1760,1.63
24.004,1770,2.48
24.006,1780,2.06
24.008,1789,2.56
24.010,1798,1.91
24.012,1807,2.41
24.014,1815,2.70
24.016,1822,3.13
24.018,1829,3.41
24.020,1834,2.84
24.022,1839,3.41
24.024,1843,3.34
24.026,1847,3.77
24.028,1849,4.13
24.030,1850,3.91
24.032,1850,3.63
24.034,1849,3.77
24.036,1847,4.27
24.038,1844,4.63
24.040,1840,4.41
24.042,1836,4.48
24.044,1830,4.05
24.046,1824,4.55
24.048,1816,4.48
24.050,1809,4.05
24.052,1800,4.13
24.054,1791,3.55
24.056,1782,3.84
24.058,1772,3.98
24.060,1762,4.05
24.062,1752,3.77
24.064,1742,3.05
24.066,1732,3.20
24.068,1722,3.20
24.070,1713,3.48
24.072,1704,3.13
24.074,1695,2.48
24.076,1687,2.48
24.078,1679,2.20
24.080,1673,2.84
24.082,1667,2.27
24.084,1661,2.27
24.086,1657,1.48
24.088,1654,1.48
24.090,1652,1.56
24.092,1650,2.13
24.094,1650,1.70
24.096,1651,1.41
24.098,1652,1.06
24.100,1655,1.20
24.102,1659,1.91
24.104,1664,1.56
24.106,1669,1.77
24.108,1675,0.77
24.110,1682,0.91
24.112,1690,1.27
24.114,1699,1.63
24.116,1708,1.91
24.118,1717,1.13
24.120,1727,1.27
24.122,1737,1.20
24.124,1747,1.84
24.126,1757,2.34
24.128,1767,1.91
24.130,1777,2.13
24.132,1786,1.56
24.134,1795,2.34
24.136,1804,2.70
24.138,1812,2.98
24.140,1820,2.77
24.142,1827,2.70
24.144,1833,2.98
24.146,1838,3.27
24.148,1842,3.63
24.150,1846,3.91
24.152,1848,3.77
24.154,1850,3.63
24.156,1850,3.91
24.158,1849,4.41
24.160,1848,4.55
24.162,1845,4.34
24.164,1841,4.20
24.166,1837,4.20
24.168,1831,4.48
24.170,1825,4.41
24.172,1818,4.20
24.174,1810,3.84
24.176,1802,3.84
24.178,1793,4.05
24.180,1784,4.20
24.182,1774,3.98
24.184,1764,3.70
24.186,1754,3.41
24.188,1744,3.48
24.190,1734,3.41
24.192,1724,3.55
24.194,1714,3.27
24.196,1705,2.48
24.198,1696,2.77
24.200,1688,2.34
24.202,1680,2.84
24.204,1673,2.56
24.206,1667,1.91
24.208,1662,2.13
24.210,1658,1.48
24.212,1654,2.27
24.214,1652,2.06
24.216,1650,1.84
24.218,1650,1.41
24.220,1651,1.20
24.222,1652,1.20
24.224,1655,1.63
24.226,1659,1.34
24.228,1663,1.34
24.230,1669,0.99
24.232,1675,0.91
24.234,1682,1.56
24.236,1690,1.77
24.238,1698,1.98
24.240,1707,1.20
24.242,1717,1.48
24.244,1726,1.41
24.246,1736,1.70
24.248,1746,2.13
24.250,1757,1.48
24.252,1767,2.13
24.254,1777,1.41
24.256,1786,2.20
24.258,1795,2.48
24.260,1804,2.70
24.262,1813,2.63
24.264,1820,2.63
24.266,1827,2.84
24.268,1833,3.41
24.270,1838,3.48
24.272,1843,3.70
24.274,1846,3.41
24.276,1848,3.70
24.278,1850,3.77
24.280,1850,4.13
24.282,1849,4.27
24.284,1848,4.27
24.286,1845,4.13
24.288,1841,4.05
24.290,1836,4.48
24.292,1831,4.63
24.294,1824,4.27
24.296,1817,4.20
24.298,1809,3.98
24.300,1801,4.20
24.302,1792,4.48
24.304,1782,4.27
24.306,1773,4.13
24.308,1763,3.48
24.310,1752,3.48
24.312,1742,3.27
24.314,1732,3.13
24.316,1722,3.41
24.318,1713,2.70
24.320,1703,2.98
24.322,1695,2.63
24.324,1686,2.84
24.326,1679,2.77
24.328,1672,2.20
24.330,1666,2.48
24.332,1661,1.63
24.334,1657,2.20
24.336,1654,1.98
24.338,1651,1.77
24.340,1650,1.70
24.342,1650,1.41
24.344,1651,1.13
24.346,1653,1.63
24.348,1656,1.27
24.350,1660,1.41
24.352,1664,1.41
24.354,1670,1.27
24.356,1677,1.48
24.358,1684,1.34
24.360,1692,1.70
24.362,1701,1.27
24.364,1710,1.34
24.366,1719,1.48
24.368,1729,1.27
24.370,1739,1.91
24.372,1749,1.34
24.374,1760,2.13
24.376,1770,1.77
24.378,1780,1.91
24.380,1789,2.48
24.382,1798,2.27
24.384,1807,2.84
24.386,1815,2.63
24.388,1823,2.91
24.390,1829,2.98
24.392,1835,3.34
24.394,1840,3.27
24.396,1844,3.70
24.398,1847,3.84
24.400,1849,3.70
24.402,1850,3.84
24.404,1850,4.13
24.406,1849,4.20
24.408,1847,4.27
24.410,1843,4.13
24.412,1839,4.41
24.414,1834,4.55
24.416,1828,4.20
24.418,1822,4.41
24.420,1814,4.13
24.422,1806,4.20
24.424,1797,4.20
24.426,1788,4.13
24.428,1778,3.91
24.430,1768,3.84
24.432,1758,3.48
24.434,1748,3.55
24.436,1738,3.34
24.438,1728,3.34
24.440,1718,2.91
24.442,1708,2.98
24.444,1699,2.56
24.446,1691,2.56
24.448,1683,3.13
24.450,1675,2.06
24.452,1669,2.70
24.454,1663,1.70
24.456,1659,2.06
24.458,1655,1.98
24.460,1652,1.98
24.462,1651,1.77
24.464,1650,1.56
24.466,1650,1.13
24.468,1652,1.56
24.470,1654,1.56
24.472,1658,1.34
24.474,1662,1.41
24.476,1668,0.84
24.478,1674,1.27
24.480,1681,1.48
24.482,1689,1.91
24.484,1697,1.41
24.486,1706,1.20
24.488,1715,1.13
24.490,1725,1.13
24.492,1735,2.13
24.494,1745,1.63
24.496,1756,1.91
24.498,1766,1.70
24.500,1776,1.27
24.502,1786,2.48
24.504,1795,2.27
24.506,1804,2.63
24.508,1812,2.56
24.510,1820,2.48
24.512,1827,2.63
24.514,1833,3.34
24.516,1838,3.63
24.518,1843,3.55
24.520,1846,3.70
24.522,1848,3.41
24.524,1850,3.98
24.526,1850,4.27
24.528,1849,4.55
24.530,1847,3.98
24.532,1844,4.13
24.534,1841,4.05
24.536,1836,4.48
24.538,1830,4.41
24.540,1823,4.27
24.542,1816,3.77
24.544,1808,4.20
24.546,1799,4.13
24.548,1790,4.41
24.550,1781,4.05
24.552,1771,3.91
24.554,1761,3.34
24.556,1750,3.55
24.558,1740,3.41
24.560,1730,3.41
24.562,1720,3.20
24.564,1710,2.63
24.566,1701,2.84
24.568,1692,2.34
24.570,1684,3.05
24.572,1677,2.27
24.574,1670,2.34
24.576,1664,1.84
24.578,1660,1.70
24.580,1656,2.20
24.582,1653,1.98
24.584,1651,1.84
24.586,1650,1.48
24.588,1650,1.13
24.590,1652,1.41
24.592,1654,1.77
24.594,1657,1.20
24.596,1662,1.48
24.598,1667,0.77
24.600,1673,1.13
24.602,1680,1.56
24.604,1688,1.70
24.606,1696,1.63
24.608,1705,1.06
24.610,1714,1.34
24.612,1724,1.13
24.614,1734,1.84
24.616,1745,2.13
24.618,1755,1.48
24.620,1765,2.20
24.622,1775,1.34
24.624,1785,2.48
24.626,1794,2.41
24.628,1803,2.56
24.630,1812,2.48
24.632,1820,2.56
24.634,1827,2.91
24.636,1833,3.13
24.638,1838,3.48
24.640,1843,3.55
24.642,1846,3.48
24.644,1848,3.63
24.646,1850,3.84
24.648,1850,4.20
24.650,1849,4.48
24.652,1847,4.20
24.654,1844,3.98
24.656,1841,4.13
24.658,1836,4.48
24.660,1830,4.20
24.662,1823,4.41
24.664,1816,3.98
24.666,1808,4.05
24.668,1799,4.41
24.670,1790,4.27
24.672,1780,4.20
24.674,1770,3.84
24.676,1760,3.41
24.678,1750,3.63
24.680,1739,3.27
24.682,1729,3.34
24.684,1719,3.34
24.686,1709,2.48
24.688,1700,2.84
24.690,1692,2.48
24.692,1683,2.84
24.694,1676,2.56
24.696,1670,1.98
24.698,1664,2.34
24.700,1659,1.77
24.702,1655,2.20
24.704,1652,1.91
24.706,1651,1.77
24.708,1650,1.48
24.710,1650,1.34
24.712,1652,1.20
24.714,1654,1.70
24.716,1658,1.20
24.718,1662,1.48
24.720,1668,1.20
24.722,1674,1.13
24.724,1681,1.63
24.726,1689,1.63
24.728,1698,1.77
24.730,1707,1.27
24.732,1716,1.41
24.734,1726,1.41
24.736,1736,1.48
24.738,1747,2.06
24.740,1757,1.48
24.742,1767,2.13
24.744,1777,1.63
24.746,1787,2.41
24.748,1797,2.41
24.750,1806,2.56
24.752,1814,2.77
24.754,1822,2.91
24.756,1828,2.84
24.758,1834,3.13
24.760,1839,3.34
24.762,1844,3.70
24.764,1847,3.63
24.766,1849,3.77
24.768,1850,3.91
24.770,1850,3.98
24.772,1849,4.13
24.774,1847,4.41
24.776,1843,4.34
24.778,1839,4.27
24.780,1834,4.48
24.782,1828,4.55
24.784,1821,3.98
24.786,1813,4.41
24.788,1805,3.84
24.790,1796,4.41
24.792,1786,4.13
24.794,1777,4.05
24.796,1766,3.98
24.798,1756,3.41
24.800,1746,3.63
24.802,1735,3.27
24.804,1725,2.91
24.806,1715,3.20
24.808,1706,2.63
24.810,1697,3.13
24.812,1688,2.63
24.814,1680,2.84
24.816,1673,2.27
24.818,1667,1.91
24.820,1662,2.27
24.822,1657,1.63
24.824,1654,1.84
24.826,1652,1.70
24.828,1650,1.63
24.830,1650,1.56
24.832,1651,1.56
24.834,1653,1.20
24.836,1656,1.70
24.838,1660,1.06
24.840,1665,1.48
24.842,1671,1.34
24.844,1677,1.27
24.846,1685,1.34
24.848,1693,1.20
24.850,1702,1.63
24.852,1711,1.41
24.854,1721,1.48
24.856,1731,1.91
24.858,1742,1.34
24.860,1752,1.84
24.862,1762,1.48
24.864,1773,2.13
24.866,1783,2.06
24.868,1792,2.13
24.870,1802,2.56
24.872,1810,2.41
