time (s),pulsewidth (us),force (lb)
14.730,1878,3.14
14.732,1882,3.78
14.734,1886,4.43
14.736,1890,4.43
14.738,1893,4.78
14.740,1896,4.50
14.742,1898,4.35
14.744,1899,4.78
14.746,1900,5.14
14.748,1900,5.28
14.750,1900,5.07
14.752,1899,4.21
14.754,1897,4.64
14.756,1895,4.85
14.758,1893,5.07
14.760,1890,5.57
14.762,1886,4.43
14.764,1882,5.00
14.766,1877,4.50
14.768,1872,5.35
14.770,1866,5.35
14.772,1860,5.57
14.774,1854,4.64
14.776,1847,4.85
14.778,1840,4.43
14.780,1832,4.93
14.782,1824,4.93
14.784,1816,4.57
14.786,1807,4.21
14.788,1799,4.21
14.790,1790,4.28
14.792,1781,4.43
14.794,1772,4.14
14.796,1762,3.93
14.798,1753,3.71
14.800,1744,3.50
14.802,1734,3.57
14.804,1725,3.71
14.806,1716,3.28
14.808,1707,2.86
14.810,1698,2.71
14.812,1690,3.00
14.814,1681,2.57
14.816,1673,2.86
14.818,1665,2.07
14.820,1658,2.21
14.822,1651,1.86
14.824,1644,2.14
14.826,1637,1.93
14.828,1632,1.93
14.830,1626,1.64
14.832,1621,1.64
14.834,1617,1.28
14.836,1613,1.78
14.838,1609,1.00
14.840,1606,1.14
14.842,1604,0.86
14.844,1602,1.00
14.846,1601,0.71
14.848,1600,0.79
14.850,1600,1.07
14.852,1601,0.79
14.854,1602,0.86
14.856,1603,1.07
14.858,1606,0.79
14.860,1608,1.21
14.862,1612,0.79
14.864,1616,1.00
14.866,1620,0.93
14.868,1625,0.07
14.870,1630,0.50
14.872,1636,0.50
14.874,1642,0.50
14.876,1649,0.57
14.878,1656,0.71
14.880,1664,0.50
14.882,1671,0.64
14.884,1680,0.57
14.886,1688,1.21
14.888,1697,0.79
14.890,1705,1.28
14.892,1714,1.00
14.894,1724,0.93
14.896,1733,1.57
14.898,1742,1.21
14.900,1752,1.43
14.902,1761,1.21
14.904,1770,1.28
14.906,1779,1.50
14.908,1789,1.86
14.910,1798,1.93
14.912,1806,1.93
14.914,1815,3.00
14.916,1823,2.86
14.918,1831,3.50
14.920,1839,4.21
14.922,1846,3.21
14.924,1853,3.78
14.926,1860,3.28
14.928,1866,4.21
14.930,1872,4.00
14.932,1877,3.93
14.934,1882,4.07
14.936,1886,3.93
14.938,1890,4.00
14.940,1893,4.50
14.942,1895,4.43
14.944,1897,4.50
14.946,1899,4.43
14.948,1900,4.85
14.950,1900,5.14
14.952,1900,5.07
14.954,1899,5.28
14.956,1897,4.78
14.958,1895,4.85
14.960,1893,4.64
14.962,1889,5.14
14.964,1886,5.14
14.966,1881,5.00
14.968,1877,5.07
14.970,1871,4.85
14.972,1865,5.28
14.974,1859,5.07
14.976,1853,4.85
14.978,1846,4.85
14.980,1838,4.78
14.982,1830,4.78
14.984,1822,4.85
14.986,1814,4.78
14.988,1805,4.64
14.990,1796,4.14
14.992,1787,4.00
14.994,1778,4.35
14.996,1769,4.21
14.998,1759,4.00
15.000,1750,3.64
15.002,1741,3.43
15.004,1731,3.28
15.006,1722,3.21
15.008,1713,3.35
15.010,1704,3.14
15.012,1695,2.86
15.014,1686,2.64
15.016,1678,2.21
15.018,1670,2.71
15.020,1662,2.28
15.022,1654,2.00
15.024,1647,2.21
15.026,1641,1.50
15.028,1634,1.86
15.030,1629,1.64
15.032,1623,1.86
15.034,1618,1.43
15.036,1614,1.50
15.038,1610,1.00
15.040,1607,1.50
15.042,1605,1.00
15.044,1603,1.36
15.046,1601,0.79
15.048,1600,0.79
15.050,1600,0.57
15.052,1600,0.71
15.054,1601,0.93
15.056,1603,0.79
15.058,1605,0.86
15.060,1608,0.86
15.062,1611,0.86
15.064,1615,1.00
15.066,1619,0.71
15.068,1624,0.86
15.070,1629,0.64
15.072,1635,0.43
15.074,1641,0.57
15.076,1648,0.64
15.078,1655,0.29
15.080,1663,0.36
15.082,1671,0.64
15.084,1679,0.79
15.086,1687,0.86
15.088,1696,1.00
15.090,1705,1.14
15.092,1714,0.93
15.094,1723,1.07
15.096,1733,1.07
15.098,1742,1.36
15.100,1752,1.21
15.102,1761,1.43
15.104,1771,1.28
15.106,1780,1.57
15.108,1789,1.50
15.110,1798,1.57
15.112,1807,1.93
15.114,1816,3.21
15.116,1824,3.85
15.118,1832,3.93
15.120,1840,3.78
15.122,1847,4.07
15.124,1854,3.35
15.126,1861,3.50
15.128,1867,4.57
15.130,1873,3.78
15.132,1878,3.93
15.134,1883,3.50
15.136,1887,4.35
15.138,1891,4.50
15.140,1894,4.64
15.142,1896,4.64
15.144,1898,4.78
15.146,1899,4.28
15.148,1900,4.78
15.150,1900,5.00
15.152,1899,5.00
15.154,1898,4.78
15.156,1897,4.78
15.158,1894,4.93
15.160,1891,5.00
15.162,1888,5.14
15.164,1884,5.07
15.166,1879,5.00
15.168,1874,4.71
15.170,1869,5.35
15.172,1863,5.00
15.174,1856,5.14
15.176,1849,4.78
15.178,1842,4.85
15.180,1834,4.50
15.182,1826,4.43
15.184,1818,4.78
15.186,1809,4.71
15.188,1800,4.57
15.190,1791,4.50
15.192,1782,4.50
15.194,1772,4.00
15.196,1763,3.85
15.198,1753,3.35
15.200,1744,3.71
15.202,1734,3.14
15.204,1725,3.57
15.206,1715,3.07
15.208,1706,3.28
15.210,1697,2.64
15.212,1688,3.14
15.214,1680,2.57
15.216,1671,2.71
15.218,1663,1.93
15.220,1656,2.28
15.222,1649,1.93
15.224,1642,2.00
15.226,1635,1.86
15.228,1629,1.64
15.230,1624,1.43
15.232,1619,1.86
15.234,1615,1.28
15.236,1611,1.64
15.238,1608,1.14
15.240,1605,1.21
15.242,1603,0.79
15.244,1601,1.00
15.246,1600,1.00
15.248,1600,0.71
15.250,1600,0.57
15.252,1601,0.86
15.254,1603,0.79
15.256,1605,1.00
15.258,1608,1.21
15.260,1611,1.00
15.262,1615,0.86
15.264,1619,0.57
15.266,1624,1.00
15.268,1630,0.71
15.270,1636,0.57
15.272,1642,0.57
15.274,1649,0.21
15.276,1656,0.36
15.278,1664,0.43
15.280,1672,0.57
15.282,1680,0.79
15.284,1689,1.07
15.286,1698,0.79
15.288,1707,1.07
15.290,1716,1.36
15.292,1726,1.07
15.294,1735,1.36
15.296,1745,1.28
15.298,1755,1.57
15.300,1764,1.36
15.302,1774,1.64
15.304,1783,1.71
15.306,1792,1.36
15.308,1802,1.71
15.310,1810,2.28
15.312,1819,3.43
15.314,1828,3.71
15.316,1836,3.14
15.318,1843,3.78
15.320,1851,3.43
15.322,1858,3.14
15.324,1864,4.50
15.326,1870,4.14
15.328,1876,4.07
15.330,1881,3.21
15.332,1885,4.14
15.334,1889,4.28
15.336,1892,4.43
15.338,1895,4.43
15.340,1897,4.64
15.342,1899,4.50
15.344,1900,4.64
15.346,1900,5.00
15.348,1900,5.42
15.350,1899,4.78
15.352,1897,4.85
15.354,1895,4.93
15.356,1892,4.50
15.358,1889,5.71
15.360,1885,4.43
15.362,1881,5.50
15.364,1876,4.64
15.366,1870,5.57
15.368,1864,4.71
15.370,1858,5.14
15.372,1851,4.35
15.374,1843,5.00
15.376,1835,4.57
15.378,1827,4.85
15.380,1819,4.50
15.382,1810,4.64
15.384,1801,4.21
15.386,1792,4.35
15.388,1783,4.43
15.390,1773,4.28
15.392,1764,4.07
15.394,1754,3.57
15.396,1744,3.64
15.398,1735,3.35
15.400,1725,3.71
15.402,1715,3.00
15.404,1706,3.00
15.406,1697,2.43
15.408,1688,2.78
15.410,1679,2.93
15.412,1671,2.36
15.414,1663,2.57
15.416,1655,1.86
15.418,1648,1.93
15.420,1641,2.21
15.422,1635,1.64
15.424,1629,1.71
15.426,1623,1.36
15.428,1618,1.21
15.430,1614,1.57
15.432,1610,1.64
15.434,1607,1.28
15.436,1604,1.50
15.438,1602,0.86
15.440,1601,1.00
15.442,1600,0.86
15.444,1600,1.07
15.446,1601,0.79
15.448,1602,0.43
15.450,1603,0.79
15.452,1606,0.71
15.454,1609,1.07
15.456,1612,1.07
15.458,1616,0.86
15.460,1621,0.71
15.462,1626,0.50
15.464,1632,1.00
15.466,1638,1.00
15.468,1645,0.50
15.470,1652,0.50
15.472,1660,0.36
15.474,1668,0.43
15.476,1676,0.64
15.478,1685,0.64
15.480,1693,0.79
15.482,1703,0.64
15.484,1712,0.79
15.486,1721,1.36
15.488,1731,1.28
15.490,1741,1.43
15.492,1750,1.21
15.494,1760,1.43
15.496,1770,1.50
15.498,1779,1.57
15.500,1789,1.57
15.502,1798,1.57
15.504,1807,2.21
15.506,1816,3.21
15.508,1825,3.71
15.510,1833,3.93
15.512,1841,3.57
15.514,1849,3.64
15.516,1856,3.21
15.518,1862,3.57
15.520,1869,4.35
15.522,1874,3.57
15.524,1879,3.93
15.526,1884,3.71
15.528,1888,4.57
15.530,1892,4.50
15.532,1895,5.00
15.534,1897,4.57
15.536,1899,4.57
15.538,1900,4.71
15.540,1900,4.78
15.542,1900,5.07
15.544,1899,4.71
15.546,1897,4.71
15.548,1895,4.78
15.550,1893,5.14
15.552,1889,4.93
15.554,1885,5.50
15.556,1881,5.07
15.558,1876,5.07
15.560,1870,5.00
15.562,1864,5.07
15.564,1857,5.42
15.566,1850,4.71
15.568,1843,4.78
15.570,1835,4.64
15.572,1827,4.28
15.574,1818,4.28
15.576,1809,4.21
15.578,1800,4.71
15.580,1791,4.35
15.582,1781,4.64
15.584,1772,4.43
15.586,1762,4.28
15.588,1752,3.93
15.590,1742,3.35
15.592,1733,3.21
15.594,1723,3.35
15.596,1713,2.78
15.598,1704,3.21
15.600,1695,2.50
15.602,1686,2.86
15.604,1677,2.36
15.606,1669,2.50
15.608,1661,2.50
15.610,1653,1.93
15.612,1646,2.21
15.614,1639,1.78
15.616,1632,1.93
15.618,1627,1.64
15.620,1621,1.43
15.622,1617,1.64
15.624,1612,1.28
15.626,1609,1.57
15.628,1606,1.36
15.630,1603,1.14
15.632,1602,1.07
15.634,1600,0.86
15.636,1600,1.07
15.638,1600,0.71
15.640,1601,0.86
15.642,1602,0.79
15.644,1605,0.43
15.646,1607,1.00
15.648,1611,0.86
15.650,1614,1.00
15.652,1619,1.00
15.654,1624,0.50
15.656,1630,1.14
15.658,1636,0.64
15.660,1642,0.71
15.662,1649,0.64
15.664,1657,0.50
15.666,1665,0.43
15.668,1673,0.36
15.670,1682,0.71
15.672,1691,0.64
15.674,1700,0.71
15.676,1709,1.07
15.678,1719,1.14
15.680,1728,1.28
15.682,1738,1.50
15.684,1748,1.36
15.686,1758,1.57
15.688,1768,1.43
15.690,1778,1.57
15.692,1787,1.64
15.694,1797,1.64
15.696,1806,2.43
15.698,1815,3.43
15.700,1824,3.64
15.702,1832,3.93
15.704,1840,3.43
15.706,1848,3.78
15.708,1855,3.35
15.710,1862,3.35
15.712,1868,4.28
15.714,1874,3.78
15.716,1879,3.78
15.718,1884,4.00
15.720,1888,4.50
15.722,1892,4.64
15.724,1895,4.93
15.726,1897,4.71
15.728,1899,4.64
15.730,1900,4.35
15.732,1900,4.50
15.734,1900,5.00
15.736,1899,5.07
15.738,1897,4.78
15.740,1895,4.71
15.742,1892,5.07
15.744,1889,4.78
15.746,1885,5.50
15.748,1880,4.93
15.750,1875,4.93
15.752,1869,5.14
15.754,1863,4.85
15.756,1856,5.21
15.758,1849,5.14
15.760,1841,4.71
15.762,1833,4.50
15.764,1824,4.21
15.766,1816,4.71
15.768,1807,4.28
15.770,1797,4.85
15.772,1788,4.35
15.774,1778,4.50
15.776,1768,4.35
15.778,1759,4.00
15.780,1749,3.64
15.782,1739,3.85
15.784,1729,2.93
15.786,1719,3.64
15.788,1710,2.64
15.790,1700,3.43
15.792,1691,2.36
15.794,1682,2.93
15.796,1673,2.43
15.798,1665,2.57
15.800,1657,2.28
15.802,1649,2.14
15.804,1642,1.86
15.806,1635,1.78
15.808,1629,1.57
15.810,1624,1.93
15.812,1619,1.21
15.814,1614,1.71
15.816,1610,1.14
15.818,1607,1.36
15.820,1604,1.36
15.822,1602,1.28
15.824,1601,0.93
15.826,1600,0.79
15.828,1600,1.00
15.830,1601,0.64
15.832,1602,1.00
15.834,1604,0.86
15.836,1606,0.64
15.838,1610,0.86
15.840,1613,0.71
15.842,1618,1.00
15.844,1623,1.00
15.846,1628,0.64
15.848,1634,0.50
15.850,1641,0.79
15.852,1648,0.57
15.854,1656,0.79
15.856,1663,0.64
15.858,1672,0.43
15.860,1680,0.43
15.862,1689,0.86
15.864,1699,1.00
15.866,1708,1.28
15.868,1718,1.00
15.870,1728,1.00
15.872,1738,1.36
15.874,1747,1.28
15.876,1757,1.43
15.878,1767,1.57
15.880,1777,1.43
15.882,1787,1.43
15.884,1797,1.50
15.886,1806,1.50
15.888,1815,2.43
15.890,1824,3.07
15.892,1832,4.07
15.894,1841,3.43
15.896,1848,4.50
15.898,1856,4.00
15.900,1863,4.21
15.902,1869,3.71
15.904,1875,3.93
15.906,1880,4.21
15.908,1885,3.64
15.910,1889,4.28
15.912,1892,4.35
15.914,1895,4.64
15.916,1897,4.43
15.918,1899,4.21
15.920,1900,4.78
15.922,1900,4.64
15.924,1900,5.14
15.926,1898,5.14
15.928,1897,4.85
15.930,1894,5.07
15.932,1891,4.64
15.934,1888,5.64
15.936,1883,4.57
15.938,1878,5.57
15.940,1873,4.57
15.942,1867,5.14
15.944,1860,5.00
15.946,1853,5.57
15.948,1846,4.93
15.950,1838,4.93
15.952,1830,4.21
15.954,1821,4.93
15.956,1812,4.57
15.958,1803,4.78
15.960,1793,4.28
15.962,1783,4.07
15.964,1774,3.93
15.966,1764,3.93
15.968,1754,4.21
15.970,1744,3.78
15.972,1734,3.50
15.974,1724,3.07
15.976,1714,3.07
15.978,1704,3.21
15.980,1695,2.93
15.982,1685,2.71
15.984,1677,2.28
15.986,1668,2.28
15.988,1660,2.36
15.990,1652,2.78
15.992,1645,2.36
15.994,1638,1.86
15.996,1631,1.71
15.998,1625,1.36
16.000,1620,1.50
16.002,1615,1.86
16.004,1611,0.86
16.006,1608,1.28
16.008,1605,0.86
16.010,1603,1.43
16.012,1601,1.28
16.014,1600,1.21
16.016,1600,1.21
16.018,1600,0.50
16.020,1602,1.00
16.022,1603,1.00
16.024,1606,1.14
16.026,1609,0.79
16.028,1613,0.43
16.030,1617,0.86
16.032,1622,0.64
16.034,1628,0.79
16.036,1634,0.93
16.038,1640,0.57
16.040,1648,0.50
16.042,1655,0.64
16.044,1663,0.93
16.046,1672,0.93
16.048,1680,0.93
16.050,1689,0.64
16.052,1699,0.64
16.054,1708,1.07
16.056,1718,0.71
16.058,1728,1.07
16.060,1738,1.00
16.062,1748,1.07
16.064,1758,1.50
16.066,1768,1.71
16.068,1778,1.93
16.070,1788,1.43
16.072,1798,1.57
16.074,1807,1.50
16.076,1816,2.64
16.078,1825,4.21
16.080,1834,3.57
16.082,1842,3.57
16.084,1850,3.85
16.086,1857,3.07
16.088,1864,3.71
16.090,1870,3.93
16.092,1876,4.28
16.094,1881,3.64
16.096,1886,3.43
16.098,1890,4.35
16.100,1893,4.64
16.102,1896,4.50
16.104,1898,4.78
16.106,1899,4.43
16.108,1900,4.93
16.110,1900,5.00
16.112,1899,5.28
16.114,1898,5.42
16.116,1896,4.57
16.118,1893,4.57
16.120,1890,4.85
16.122,1886,4.57
16.124,1881,4.85
16.126,1876,4.43
16.128,1870,4.64
16.130,1864,4.93
16.132,1857,5.35
16.134,1850,5.35
16.136,1842,5.00
16.138,1834,4.64
16.140,1825,4.64
16.142,1816,4.85
16.144,1807,4.50
16.146,1797,4.50
16.148,1788,3.78
16.150,1778,3.93
16.152,1768,3.64
16.154,1758,4.07
16.156,1747,3.93
16.158,1737,3.78
16.160,1727,3.21
16.162,1717,3.43
16.164,1707,3.50
16.166,1698,3.35
16.168,1688,2.78
16.170,1679,2.64
16.172,1670,2.14
16.174,1662,2.14
16.176,1654,2.43
16.178,1646,2.14
16.180,1639,1.93
16.182,1633,1.57
16.184,1627,1.78
16.186,1621,1.43
16.188,1616,2.14
16.190,1612,1.36
16.192,1608,1.36
16.194,1605,1.07
16.196,1603,1.21
16.198,1601,1.14
16.200,1600,1.14
16.202,1600,1.00
16.204,1600,0.50
16.206,1601,0.86
16.208,1603,0.93
16.210,1606,0.93
16.212,1609,1.14
16.214,1613,0.50
16.216,1617,0.79
16.218,1622,0.86
16.220,1628,0.86
16.222,1634,1.00
16.224,1640,0.71
16.226,1648,0.43
16.228,1655,0.57
16.230,1664,0.86
16.232,1672,0.79
16.234,1681,0.79
16.236,1690,0.71
16.238,1700,0.50
16.240,1709,1.00
16.242,1719,1.00
16.244,1729,1.00
16.246,1739,1.28
16.248,1750,0.93
16.250,1760,1.36
16.252,1770,1.64
16.254,1780,1.86
16.256,1790,1.64
16.258,1800,1.71
16.260,1809,1.57
16.262,1818,2.57
16.264,1827,3.93
16.266,1836,3.64
16.268,1844,3.43
16.270,1852,4.21
16.272,1859,2.71
16.274,1866,3.93
16.276,1872,3.85
16.278,1878,4.64
16.280,1883,3.64
16.282,1887,3.64
16.284,1891,4.21
16.286,1894,4.71
16.288,1897,4.85
16.290,1898,4.50
16.292,1900,4.71
16.294,1900,4.50
16.296,1900,4.93
16.298,1899,5.35
16.300,1897,5.28
16.302,1895,4.93
16.304,1892,4.28
16.306,1888,5.14
16.308,1884,4.57
16.310,1879,5.21
16.312,1873,5.00
16.314,1867,4.85
16.316,1860,4.78
16.318,1853,5.14
16.320,1845,5.07
16.322,1837,5.07
16.324,1829,4.14
16.326,1820,4.43
16.328,1810,4.50
16.330,1801,4.21
16.332,1791,4.35
16.334,1781,4.21
16.336,1771,4.07
16.338,1761,3.93
16.340,1751,4.14
16.342,1740,3.85
16.344,1730,3.64
16.346,1720,3.00
16.348,1710,2.93
16.350,1700,3.07
16.352,1691,3.00
16.354,1681,2.50
16.356,1672,2.50
16.358,1664,2.07
16.360,1656,2.21
16.362,1648,2.50
16.364,1641,2.28
16.366,1634,1.93
16.368,1628,1.50
16.370,1622,1.71
16.372,1617,1.43
16.374,1612,1.71
16.376,1609,1.28
16.378,1606,0.71
16.380,1603,0.93
16.382,1601,0.93
16.384,1600,1.43
16.386,1600,1.21
16.388,1600,0.93
16.390,1601,1.00
16.392,1603,0.64
16.394,1606,1.14
16.396,1609,1.21
16.398,1613,0.86
16.400,1617,0.71
16.402,1622,0.14
16.404,1628,0.86
16.406,1634,0.79
16.408,1641,0.71
16.410,1648,0.71
16.412,1656,0.50
16.414,1664,0.50
16.416,1673,0.93
16.418,1682,1.14
16.420,1691,0.86
16.422,1701,0.50
16.424,1711,0.64
16.426,1721,0.86
16.428,1731,1.36
16.430,1741,1.21
16.432,1752,1.28
16.434,1762,1.43
16.436,1772,1.36
16.438,1782,1.86
16.440,1792,1.86
16.442,1802,2.07
16.444,1812,1.78
16.446,1821,3.14
16.448,1830,3.64
16.450,1839,4.07
16.452,1847,3.43
16.454,1854,4.28
16.456,1861,3.50
16.458,1868,3.14
16.460,1874,4.43
16.462,1880,4.00
16.464,1885,4.14
16.466,1889,3.43
16.468,1892,4.57
16.470,1895,4.43
16.472,1898,4.64
16.474,1899,5.28
16.476,1900,4.35
16.478,1900,4.93
16.480,1899,4.43
16.482,1898,5.42
16.484,1896,5.50
16.486,1893,4.57
16.488,1890,5.00
16.490,1886,4.21
16.492,1881,5.07
16.494,1876,4.71
16.496,1870,5.07
16.498,1863,4.93
16.500,1856,4.71
16.502,1848,4.71
16.504,1840,5.28
16.506,1832,5.21
16.508,1823,4.85
16.510,1814,4.35
16.512,1804,4.14
16.514,1795,4.35
16.516,1784,4.00
16.518,1774,4.28
16.520,1764,3.71
16.522,1754,3.85
16.524,1743,3.43
16.526,1733,3.64
16.528,1723,3.07
16.530,1713,3.43
16.532,1703,3.00
16.534,1693,3.00
16.536,1683,2.28
16.538,1674,3.00
16.540,1665,1.93
16.542,1657,2.21
16.544,1649,2.00
16.546,1642,1.78
16.548,1635,2.14
16.550,1628,1.86
16.552,1623,1.78
16.554,1617,1.43
16.556,1613,1.28
16.558,1609,1.43
16.560,1606,1.21
16.562,1603,1.28
16.564,1601,0.86
16.566,1600,0.93
16.568,1600,0.86
16.570,1600,0.79
16.572,1601,1.21
16.574,1603,0.43
16.576,1606,1.07
16.578,1609,0.86
16.580,1613,0.71
16.582,1617,1.14
16.584,1622,0.64
16.586,1628,0.79
16.588,1635,0.57
16.590,1642,0.43
16.592,1649,0.93
16.594,1657,0.57
16.596,1665,0.57
16.598,1674,0.64
16.600,1683,1.00
16.602,1693,0.79
16.604,1703,0.93
16.606,1713,1.00
16.608,1723,0.71
16.610,1733,0.79
16.612,1744,1.14
16.614,1754,1.14
16.616,1764,1.57
16.618,1775,1.28
16.620,1785,1.21
16.622,1795,1.93
16.624,1805,1.86
16.626,1814,2.64
16.628,1824,3.93
16.630,1833,3.71
16.632,1841,3.64
16.634,1849,3.93
16.636,1857,4.00
16.638,1864,3.00
16.640,1870,3.78
16.642,1876,3.85
16.644,1882,3.50
16.646,1886,3.78
16.648,1890,4.14
16.650,1894,4.78
16.652,1896,4.57
16.654,1898,4.71
16.656,1900,5.07
16.658,1900,5.00
16.660,1900,4.71
16.662,1899,4.71
16.664,1897,4.78
16.666,1895,4.71
16.668,1892,4.64
16.670,1888,5.28
16.672,1883,4.57
16.674,1878,5.14
16.676,1872,4.57
16.678,1866,5.21
16.680,1859,4.93
16.682,1852,5.35
16.684,1844,4.78
16.686,1835,5.07
16.688,1826,4.50
16.690,1817,4.78
16.692,1808,4.57
16.694,1798,4.07
16.696,1788,3.85
16.698,1778,4.14
16.700,1767,3.93
16.702,1757,4.28
16.704,1746,4.00
16.706,1736,3.85
16.708,1725,3.14
16.710,1715,3.21
16.712,1705,2.71
16.714,1695,3.21
16.716,1685,2.64
16.718,1676,2.50
16.720,1667,2.43
16.722,1659,2.14
16.724,1651,2.71
16.726,1643,1.93
16.728,1636,2.57
16.730,1629,1.28
16.732,1623,1.71
16.734,1618,1.21
16.736,1613,1.71
16.738,1609,1.21
16.740,1606,1.14
16.742,1603,0.86
16.744,1602,1.21
16.746,1600,1.14
16.748,1600,1.36
16.750,1600,1.21
16.752,1601,0.64
16.754,1603,0.79
16.756,1606,0.64
16.758,1609,0.93
16.760,1613,1.00
16.762,1617,0.71
16.764,1623,0.64
16.766,1629,0.50
16.768,1635,0.86
16.770,1642,0.79
16.772,1650,0.86
16.774,1658,0.57
16.776,1666,0.71
16.778,1675,0.57
16.780,1685,0.86
16.782,1694,1.21
16.784,1704,0.64
16.786,1714,0.64
16.788,1725,0.79
16.790,1735,1.00
16.792,1746,1.21
16.794,1756,1.43
16.796,1767,1.57
16.798,1777,1.28
16.800,1787,1.71
16.802,1797,1.71
16.804,1807,2.07
16.806,1817,2.78
16.808,1826,3.43
16.810,1835,3.57
16.812,1844,3.35
16.814,1852,3.64
16.816,1859,3.71
16.818,1866,3.00
16.820,1872,4.21
16.822,1878,3.78
16.824,1883,3.85
16.826,1888,3.71
16.828,1892,4.28
16.830,1895,4.35
16.832,1897,4.35
16.834,1899,4.93
16.836,1900,5.07
16.838,1900,4.71
16.840,1899,4.93
16.842,1898,4.64
16.844,1896,5.28
16.846,1893,4.71
16.848,1890,4.78
16.850,1886,4.78
16.852,1881,4.78
16.854,1875,4.64
16.856,1869,5.42
16.858,1862,4.93
16.860,1855,5.35
16.862,1847,4.64
16.864,1839,4.78
16.866,1830,4.85
16.868,1821,5.07
16.870,1811,4.71
16.872,1802,4.21
16.874,1792,3.93
16.876,1781,4.14
16.878,1771,3.93
16.880,1760,4.07
16.882,1750,4.14
16.884,1739,3.57
16.886,1729,3.57
16.888,1718,3.28
16.890,1708,3.50
16.892,1698,3.00
16.894,1688,2.93
16.896,1678,2.43
16.898,1669,2.43
16.900,1661,2.36
16.902,1652,2.50
16.904,1644,2.21
16.906,1637,2.07
16.908,1630,1.64
16.910,1624,1.86
16.912,1619,1.36
16.914,1614,1.78
16.916,1610,1.14
16.918,1606,1.00
16.920,1604,0.93
16.922,1602,1.43
16.924,1601,0.93
16.926,1600,1.07
16.928,1600,1.07
16.930,1601,0.71
16.932,1603,0.93
16.934,1606,1.14
16.936,1609,1.00
16.938,1613,0.86
16.940,1617,0.71
16.942,1623,0.71
16.944,1629,0.64
16.946,1635,0.79
16.948,1642,0.64
16.950,1650,0.71
16.952,1658,0.43
16.954,1667,0.71
16.956,1676,1.07
16.958,1685,0.86
16.960,1695,0.86
16.962,1705,0.93
16.964,1715,0.57
16.966,1726,1.36
16.968,1736,1.00
16.970,1747,1.07
16.972,1758,1.21
16.974,1768,1.14
16.976,1779,1.64
16.978,1789,1.86
16.980,1799,1.86
16.982,1809,1.57
16.984,1819,2.00
16.986,1828,3.07
16.988,1837,3.78
16.990,1846,4.07
16.992,1854,3.50
16.994,1861,4.43
16.996,1868,3.07
16.998,1874,3.71
17.000,1880,4.57
17.002,1885,4.50
17.004,1889,4.00
17.006,1893,3.64
17.008,1896,4.35
17.010,1898,4.71
17.012,1899,4.85
17.014,1900,4.78
17.016,1900,4.64
17.018,1899,4.50
17.020,1897,4.85
17.022,1895,5.64
17.024,1892,5.21
17.026,1888,5.00
17.028,1883,4.35
17.030,1878,4.93
17.032,1872,4.64
17.034,1866,5.21
17.036,1859,5.07
17.038,1851,4.78
17.040,1843,4.57
17.042,1834,5.00
17.044,1825,5.14
17.046,1816,5.07
17.048,1806,4.43
17.050,1796,4.35
17.052,1786,4.35
17.054,1775,3.85
17.056,1765,4.50
17.058,1754,3.93
17.060,1743,3.71
17.062,1732,3.21
17.064,1722,3.21
17.066,1711,3.35
17.068,1701,3.07
17.070,1691,2.86
17.072,1681,2.50
17.074,1672,2.00
17.076,1663,2.78
17.078,1655,1.86
17.080,1647,2.64
17.082,1639,2.14
17.084,1632,1.71
17.086,1626,1.86
17.088,1620,1.64
17.090,1615,1.64
17.092,1611,1.50
17.094,1607,1.21
17.096,1604,1.00
17.098,1602,1.21
17.100,1601,0.79
17.102,1600,1.07
17.104,1600,0.79
17.106,1601,0.86
17.108,1603,0.86
17.110,1605,1.07
17.112,1608,1.21
17.114,1612,0.93
17.116,1617,1.07
17.118,1622,0.79
17.120,1628,0.79
17.122,1635,0.71
17.124,1642,0.43
17.126,1650,0.79
17.128,1658,0.43
17.130,1667,0.57
17.132,1676,1.07
17.134,1685,0.71
17.136,1695,0.86
17.138,1705,0.86
17.140,1716,1.28
17.142,1726,1.28
17.144,1737,1.14
17.146,1748,1.21
17.148,1759,1.07
17.150,1769,1.00
17.152,1780,1.50
17.154,1790,1.50
17.156,1801,1.64
17.158,1811,1.71
17.160,1820,1.86
17.162,1830,3.64
17.164,1839,4.14
17.166,1847,4.14
17.168,1855,4.21
17.170,1862,4.28
17.172,1869,4.00
17.174,1876,3.50
17.176,1881,4.43
17.178,1886,3.93
17.180,1890,3.64
17.182,1894,3.85
17.184,1896,4.35
17.186,1898,4.78
17.188,1900,4.93
17.190,1900,4.85
17.192,1900,5.00
17.194,1899,4.85
17.196,1897,4.71
17.198,1894,5.50
17.200,1891,4.71
17.202,1886,5.00
17.204,1882,4.35
17.206,1876,5.07
17.208,1870,4.85
17.210,1863,5.14
17.212,1856,4.93
17.214,1848,4.78
17.216,1839,4.85
17.218,1830,4.85
17.220,1821,5.14
17.222,1811,4.57
17.224,1801,4.21
17.226,1791,4.28
17.228,1781,4.28
17.230,1770,4.21
17.232,1759,3.93
17.234,1748,4.00
17.236,1737,3.64
17.238,1727,3.71
17.240,1716,3.57
17.242,1706,3.43
17.244,1695,2.93
17.246,1685,2.43
17.248,1676,2.43
17.250,1667,2.43
17.252,1658,2.36
17.254,1650,2.21
17.256,1642,2.28
17.258,1635,1.86
17.260,1628,2.28
17.262,1622,2.14
17.264,1617,1.93
17.266,1612,1.21
17.268,1608,1.21
17.270,1605,0.86
