time (s),pulsewidth (us),force (lb)
24.426,1784,2.71
24.428,1736,2.64
24.430,1702,2.71
24.432,1714,2.00
24.434,1761,2.50
24.436,1797,2.64
24.438,1789,3.14
24.440,1743,2.71
24.442,1704,2.28
24.444,1709,2.00
24.446,1754,2.07
24.448,1795,2.50
24.450,1793,2.86
24.452,1750,2.93
24.454,1707,2.50
24.456,1706,2.50
24.458,1747,2.50
24.460,1791,3.07
24.462,1796,3.00
24.464,1757,3.43
24.466,1711,2.64
24.468,1703,2.57
24.470,1740,2.50
24.472,1787,2.86
24.474,1798,2.86
24.476,1763,3.07
24.478,1715,2.64
24.480,1701,2.64
24.482,1734,2.36
24.484,1782,2.43
24.486,1799,2.86
24.488,1769,2.50
24.490,1720,2.64
24.492,1700,2.07
24.494,1728,2.00
24.496,1777,2.14
24.498,1800,2.50
24.500,1775,3.14
24.502,1726,2.57
24.504,1700,2.50
24.506,1723,2.14
24.508,1771,2.50
24.510,1800,2.78
24.512,1780,3.28
24.514,1731,2.86
24.516,1701,2.43
24.518,1718,2.14
24.520,1766,2.57
24.522,1799,3.28
24.524,1785,3.35
24.526,1737,3.21
24.528,1702,2.43
24.530,1713,2.43
24.532,1760,2.50
24.534,1797,2.93
24.536,1789,3.00
24.538,1743,2.71
24.540,1704,2.43
24.542,1710,2.36
24.544,1754,2.14
24.546,1795,2.57
24.548,1792,2.71
24.550,1749,2.64
24.552,1706,2.50
24.554,1706,2.07
24.556,1749,2.36
24.558,1792,2.71
24.560,1795,2.93
24.562,1754,2.78
24.564,1709,2.57
24.566,1704,2.36
24.568,1743,2.57
24.570,1789,2.71
24.572,1797,3.07
24.574,1760,3.28
24.576,1713,2.64
24.578,1702,2.57
24.580,1738,2.43
24.582,1785,2.86
24.584,1799,2.93
24.586,1765,3.21
24.588,1717,2.71
24.590,1701,2.07
24.592,1733,2.36
24.594,1781,2.36
24.596,1800,2.64
24.598,1769,2.86
24.600,1721,2.71
24.602,1700,2.28
24.604,1728,1.86
24.606,1777,2.28
24.608,1800,2.64
24.610,1774,2.86
24.612,1725,2.50
24.614,1700,2.57
24.616,1724,2.00
24.618,1773,2.64
24.620,1800,2.93
24.622,1778,3.14
24.624,1729,3.07
24.626,1700,2.57
24.628,1720,2.43
24.630,1769,2.57
24.632,1799,3.07
24.634,1782,3.71
24.636,1733,2.64
24.638,1701,2.64
24.640,1716,2.14
24.642,1765,2.71
24.644,1799,3.00
24.646,1785,3.07
24.648,1737,3.00
24.650,1702,2.14
24.652,1713,2.28
24.654,1760,2.28
24.656,1797,2.50
24.658,1788,2.78
24.660,1742,2.50
24.662,1703,2.36
24.664,1711,2.07
24.666,1756,2.21
24.668,1796,2.50
24.670,1791,3.07
24.672,1746,2.50
24.674,1705,2.71
24.676,1708,2.28
24.678,1752,2.28
24.680,1794,2.78
24.682,1793,2.93
24.684,1750,3.21
24.686,1707,2.71
24.688,1706,2.64
24.690,1748,2.43
24.692,1792,2.57
24.694,1795,3.43
24.696,1754,3.07
24.698,1709,2.71
24.700,1704,2.14
24.702,1744,2.21
24.704,1790,2.71
24.706,1796,2.78
24.708,1758,2.93
24.710,1711,2.43
24.712,1703,1.78
24.714,1741,1.93
24.716,1787,2.21
24.718,1798,2.78
24.720,1761,2.93
24.722,1714,2.43
24.724,1702,2.36
24.726,1737,2.00
24.728,1785,2.50
24.730,1799,3.14
24.732,1764,3.00
24.734,1716,2.64
24.736,1701,2.71
24.738,1734,1.93
24.740,1783,2.78
24.742,1799,3.00
24.744,1768,3.35
24.746,1719,2.93
24.748,1701,2.57
24.750,1731,2.36
24.752,1780,2.50
24.754,1800,3.21
24.756,1771,3.21
24.758,1721,2.57
24.760,1700,2.14
24.762,1728,1.86
24.764,1778,2.57
24.766,1800,2.64
24.768,1773,2.78
24.770,1724,2.64
24.772,1700,1.86
24.774,1726,1.78
24.776,1775,2.57
24.778,1800,2.78
24.780,1776,3.14
24.782,1726,2.57
24.784,1700,2.14
24.786,1723,2.14
24.788,1773,2.36
24.790,1800,3.21
24.792,1778,3.14
24.794,1728,2.57
24.796,1700,2.64
24.798,1721,2.14
24.800,1770,2.93
24.802,1800,3.00
24.804,1780,3.35
24.806,1731,3.14
24.808,1700,2.43
24.810,1719,2.43
24.812,1768,2.57
24.814,1799,2.86
24.816,1782,2.86
24.818,1733,2.78
24.820,1701,2.00
24.822,1717,2.14
24.824,1766,2.21
24.826,1799,2.71
24.828,1784,2.71
24.830,1735,2.71
24.832,1701,2.43
24.834,1716,1.86
24.836,1764,2.21
24.838,1798,2.71
24.840,1785,2.86
24.842,1737,2.78
24.844,1702,2.21
24.846,1714,2.36
24.848,1762,2.28
24.850,1798,2.93
24.852,1786,3.35
24.854,1739,2.64
24.856,1702,2.93
24.858,1713,2.50
24.860,1760,2.50
24.862,1797,2.93
24.864,1788,3.07
24.866,1741,3.21
24.868,1703,2.93
24.870,1712,2.28
24.872,1759,2.36
24.874,1797,2.64
24.876,1789,2.86
24.878,1742,3.07
24.880,1703,2.28
24.882,1711,2.14
24.884,1757,1.86
24.886,1796,2.57
24.888,1790,2.86
24.890,1744,2.93
24.892,1704,2.36
24.894,1710,2.07
24.896,1756,1.78
24.898,1796,2.93
24.900,1790,3.00
24.902,1745,2.93
24.904,1704,2.43
24.906,1709,2.21
24.908,1755,2.43
24.910,1795,2.57
24.912,1791,3.64
24.914,1746,3.14
24.916,1705,2.64
24.918,1709,2.43
24.920,1753,2.28
24.922,1795,2.93
24.924,1792,3.35
24.926,1747,3.14
24.928,1705,2.86
24.930,1708,1.93
24.932,1753,2.21
24.934,1794,2.86
24.936,1792,2.78
24.938,1748,2.86
24.940,1706,2.64
24.942,1708,1.71
24.944,1752,2.14
24.946,1794,2.36
24.948,1793,2.93
24.950,1749,2.78
24.952,1706,2.64
24.954,1707,2.07
24.956,1751,2.07
24.958,1794,2.57
24.960,1793,3.28
24.962,1749,2.86
24.964,1706,2.50
24.966,1707,2.07
24.968,1751,2.50
24.970,1794,2.78
24.972,1793,3.28
24.974,1750,3.50
24.976,1706,2.71
24.978,1707,2.43
24.980,1750,2.50
24.982,1793,2.78
24.984,1793,3.43
24.986,1750,3.14
24.988,1707,2.71
24.990,1707,2.64
24.992,1750,1.93
24.994,1793,2.64
24.996,1793,2.93
24.998,1750,2.64
25.000,1707,2.78
25.002,1707,1.93
25.004,1750,2.14
25.006,1793,2.50
25.008,1793,3.14
25.010,1750,3.14
25.012,1707,2.36
25.014,1707,1.93
25.016,1750,1.86
25.018,1793,2.43
25.020,1793,3.14
25.022,1750,2.86
25.024,1706,2.43
25.026,1707,2.21
25.028,1750,2.28
25.030,1794,2.93
25.032,1793,3.50
25.034,1749,3.43
25.036,1706,2.93
25.038,1707,2.14
25.040,1751,2.14
25.042,1794,2.78
25.044,1793,3.35
25.046,1749,3.14
25.048,1706,2.71
25.050,1707,2.36
25.052,1752,2.07
25.054,1794,2.64
25.056,1792,3.35
25.058,1748,2.64
25.060,1706,2.57
25.062,1708,1.86
25.064,1752,1.93
25.066,1794,2.28
25.068,1792,2.86
25.070,1747,2.86
25.072,1705,2.57
25.074,1708,2.00
25.076,1753,1.93
25.078,1795,2.50
25.080,1791,2.93
25.082,1746,3.28
25.084,1705,2.36
25.086,1709,2.07
25.088,1754,2.14
25.090,1795,2.86
25.092,1791,3.43
25.094,1745,3.43
25.096,1704,2.86
25.098,1709,2.21
25.100,1755,2.14
25.102,1796,3.07
25.104,1790,3.35
25.106,1744,3.35
25.108,1704,2.50
25.110,1710,2.07
25.112,1757,1.93
25.114,1796,2.43
25.116,1789,3.28
25.118,1743,3.14
25.120,1703,2.28
25.122,1711,2.07
25.124,1758,1.93
25.126,1797,2.50
25.128,1788,2.93
25.130,1741,2.86
25.132,1703,2.36
25.134,1712,1.64
25.136,1760,1.93
25.138,1797,2.71
25.140,1787,3.14
25.142,1740,2.64
25.144,1702,2.71
25.146,1713,1.64
25.148,1762,2.43
25.150,1798,3.00
25.152,1786,3.50
25.154,1738,3.43
25.156,1702,2.64
25.158,1715,2.14
25.160,1763,2.14
25.162,1798,2.93
25.164,1785,3.64
25.166,1736,3.07
25.168,1701,2.50
25.170,1716,1.93
25.172,1765,2.28
25.174,1799,2.86
25.176,1783,3.21
25.178,1734,3.00
25.180,1701,2.14
25.182,1718,1.93
25.184,1767,2.07
25.186,1799,2.50
25.188,1781,2.93
25.190,1731,2.71
25.192,1700,2.21
25.194,1720,2.00
25.196,1770,1.93
25.198,1800,2.64
25.200,1779,3.43
25.202,1729,2.43
25.204,1700,2.64
25.206,1722,1.71
25.208,1772,2.21
25.210,1800,3.00
25.212,1777,3.43
25.214,1727,3.21
25.216,1700,2.50
25.218,1724,1.93
25.220,1774,2.43
25.222,1800,3.00
25.224,1775,3.85
25.226,1724,3.21
25.228,1700,2.28
25.230,1726,1.86
25.232,1777,2.21
25.234,1800,3.07
25.236,1772,3.35
25.238,1722,2.93
25.240,1700,2.43
25.242,1729,1.71
25.244,1779,2.21
25.246,1800,3.07
25.248,1769,3.00
25.250,1719,2.64
25.252,1701,1.78
25.254,1732,1.71
25.256,1782,2.14
25.258,1799,2.93
25.260,1767,3.21
25.262,1717,2.50
25.264,1701,2.07
25.266,1735,2.14
25.268,1784,2.21
25.270,1799,3.28
25.272,1763,3.14
25.274,1715,3.00
25.276,1702,2.57
25.278,1738,1.93
25.280,1787,2.50
25.282,1798,3.07
25.284,1760,3.28
25.286,1712,3.21
25.288,1703,2.21
25.290,1742,2.28
25.292,1789,2.71
25.294,1796,3.35
25.296,1756,3.57
25.298,1710,2.86
25.300,1704,2.28
25.302,1746,2.07
25.304,1791,2.14
25.306,1795,3.07
25.308,1753,3.00
25.310,1708,2.36
25.312,1706,1.71
25.314,1749,1.71
25.316,1793,2.28
25.318,1793,2.93
25.320,1749,3.07
25.322,1706,2.57
25.324,1708,1.71
25.326,1753,1.93
25.328,1795,2.43
25.330,1791,3.07
25.332,1745,3.07
25.334,1704,2.86
25.336,1711,2.28
25.338,1758,1.93
25.340,1797,2.64
25.342,1788,3.57
25.344,1740,3.35
25.346,1702,3.07
25.348,1713,2.21
25.350,1762,2.14
25.352,1798,2.64
25.354,1785,3.43
25.356,1736,3.43
25.358,1701,2.78
25.360,1716,2.00
25.362,1766,2.07
25.364,1799,2.57
25.366,1782,3.28
25.368,1732,3.35
25.370,1700,2.21
25.372,1720,1.71
25.374,1770,1.71
25.376,1800,2.71
25.378,1778,3.28
25.380,1727,3.07
25.382,1700,2.07
25.384,1724,1.50
25.386,1775,1.78
25.388,1800,2.93
25.390,1774,3.50
25.392,1723,3.00
25.394,1700,2.14
25.396,1728,1.86
25.398,1779,2.28
25.400,1800,2.93
25.402,1769,3.50
25.404,1719,3.21
25.406,1701,2.36
25.408,1733,2.21
25.410,1783,2.36
25.412,1799,3.35
25.414,1765,3.50
25.416,1715,3.14
25.418,1702,2.64
25.420,1738,2.07
25.422,1787,2.28
25.424,1798,3.28
25.426,1760,3.21
25.428,1712,3.14
25.430,1703,2.14
25.432,1743,1.64
25.434,1790,2.14
25.436,1796,3.00
25.438,1754,3.35
25.440,1708,2.86
25.442,1706,1.93
25.444,1749,1.43
25.446,1793,2.07
25.448,1793,2.86
25.450,1749,3.57
25.452,1706,2.64
25.454,1708,1.93
25.456,1754,1.43
25.458,1796,2.43
25.460,1790,3.14
25.462,1743,3.50
25.464,1703,2.78
25.466,1712,1.64
25.468,1760,1.86
25.470,1798,2.78
25.472,1786,3.50
25.474,1737,3.57
25.476,1701,2.86
25.478,1716,2.14
25.480,1766,2.28
25.482,1799,2.93
25.484,1782,3.93
25.486,1731,3.28
25.488,1700,2.78
25.490,1721,1.93
25.492,1771,1.78
25.494,1800,2.78
25.496,1777,3.35
25.498,1726,3.35
25.500,1700,2.71
25.502,1726,1.78
25.504,1777,1.71
25.506,1800,2.93
25.508,1771,3.07
25.510,1720,3.57
25.512,1700,1.86
25.514,1732,1.57
25.516,1782,1.64
25.518,1799,2.71
25.520,1765,3.28
25.522,1716,3.07
25.524,1702,2.21
25.526,1738,1.78
25.528,1787,2.00
25.530,1797,3.43
25.532,1759,3.43
25.534,1711,3.28
25.536,1704,2.28
25.538,1745,1.93
25.540,1791,2.43
25.542,1795,3.35
25.544,1752,3.85
25.546,1707,3.07
25.548,1707,2.00
25.550,1751,2.00
25.552,1795,2.36
25.554,1791,3.57
25.556,1745,3.64
25.558,1704,3.07
25.560,1711,2.14
25.562,1758,1.64
25.564,1797,2.28
25.566,1787,3.57
25.568,1738,3.00
25.570,1702,2.93
25.572,1716,1.71
25.574,1765,1.36
25.576,1799,2.36
25.578,1782,3.07
25.580,1731,3.50
25.582,1700,2.50
25.584,1721,1.64
25.586,1772,1.64
25.588,1800,2.57
25.590,1776,3.43
25.592,1725,3.78
25.594,1700,2.07
25.596,1728,1.71
25.598,1778,1.57
25.600,1800,3.07
25.602,1769,3.78
25.604,1719,3.35
25.606,1701,2.57
25.608,1734,1.71
25.610,1784,2.00
25.612,1798,3.64
25.614,1762,3.78
25.616,1713,3.64
25.618,1703,2.21
25.620,1742,1.78
25.622,1790,2.43
25.624,1796,2.93
25.626,1754,3.93
25.628,1708,3.07
25.630,1706,2.00
25.632,1750,1.78
25.634,1794,2.07
25.636,1792,3.21
25.638,1746,3.28
25.640,1704,2.71
25.642,1710,2.00
25.644,1758,1.57
25.646,1797,2.28
25.648,1787,3.43
25.650,1738,2.86
25.652,1702,2.78
25.654,1716,1.50
25.656,1766,1.36
25.658,1799,2.36
25.660,1781,3.14
25.662,1730,3.57
25.664,1700,2.57
25.666,1722,1.86
25.668,1773,2.00
25.670,1800,2.50
25.672,1774,3.78
25.674,1723,3.85
25.676,1700,2.64
25.678,1730,2.07
25.680,1780,1.64
25.682,1799,3.21
25.684,1766,3.71
25.686,1716,3.43
25.688,1702,2.86
25.690,1738,1.64
25.692,1787,2.14
25.694,1797,3.28
25.696,1758,3.57
25.698,1710,3.14
25.700,1704,1.93
25.702,1746,1.57
25.704,1792,1.93
25.706,1794,2.93
25.708,1749,3.85
25.710,1706,2.71
25.712,1709,2.07
25.714,1755,1.50
25.716,1796,1.93
25.718,1789,3.21
25.720,1740,2.93
25.722,1702,2.71
25.724,1715,1.93
25.726,1764,1.50
25.728,1799,2.28
25.730,1782,3.50
25.732,1732,3.07
25.734,1700,3.43
25.736,1721,1.64
25.738,1773,1.93
25.740,1800,2.64
25.742,1775,3.57
25.744,1723,3.64
25.746,1700,2.71
25.748,1730,2.00
25.750,1781,1.78
25.752,1799,2.78
25.754,1766,4.00
25.756,1716,3.43
25.758,1702,2.50
25.760,1738,1.78
25.762,1787,1.93
25.764,1797,3.43
25.766,1757,3.78
25.768,1710,3.57
25.770,1705,2.28
25.772,1748,1.21
25.774,1793,1.86
25.776,1793,3.00
25.778,1747,3.28
25.780,1705,3.07
25.782,1710,1.86
25.784,1758,1.57
25.786,1797,1.86
25.788,1787,3.14
25.790,1737,3.57
25.792,1701,2.57
25.794,1717,2.07
25.796,1767,1.36
25.798,1800,2.14
25.800,1779,3.35
25.802,1728,3.43
25.804,1700,2.93
25.806,1725,1.78
25.808,1776,1.50
25.810,1800,2.78
25.812,1771,3.35
25.814,1720,3.85
25.816,1701,2.93
25.818,1734,1.64
25.820,1784,1.86
25.822,1798,2.78
25.824,1761,4.00
25.826,1712,4.00
25.828,1703,2.64
25.830,1744,1.78
25.832,1791,1.78
25.834,1794,3.00
25.836,1750,3.93
25.838,1706,3.28
25.840,1708,2.28
25.842,1755,1.36
25.844,1796,2.00
25.846,1789,3.00
25.848,1740,3.57
25.850,1702,3.21
25.852,1715,1.71
25.854,1765,1.43
25.856,1799,2.14
25.858,1781,3.28
25.860,1730,3.43
25.862,1700,2.57
25.864,1724,1.64
25.866,1775,1.50
25.868,1800,2.07
25.870,1772,3.57
25.872,1720,3.50
25.874,1701,2.36
25.876,1733,2.00
25.878,1784,1.50
25.880,1798,2.64
25.882,1761,3.71
25.884,1712,3.64
25.886,1703,2.86
25.888,1744,1.64
25.890,1791,1.86
25.892,1794,3.07
25.894,1750,3.78
25.896,1706,3.78
25.898,1709,2.50
25.900,1755,1.71
25.902,1796,1.86
25.904,1788,3.35
25.906,1739,3.78
25.908,1702,3.28
25.910,1716,2.14
25.912,1766,1.71
25.914,1799,1.93
25.916,1780,3.50
25.918,1728,3.57
25.920,1700,2.71
25.922,1725,1.64
25.924,1777,1.28
25.926,1800,2.00
25.928,1770,3.28
25.930,1718,3.43
25.932,1701,2.78
25.934,1736,1.28
25.936,1786,1.50
25.938,1798,2.57
25.940,1758,3.50
25.942,1710,3.28
25.944,1705,2.57
25.946,1747,1.64
25.948,1793,1.78
25.950,1793,2.78
25.952,1747,3.71
25.954,1704,3.14
25.956,1711,2.36
25.958,1759,1.78
25.960,1798,1.93
25.962,1785,3.64
25.964,1735,3.93
25.966,1701,3.57
25.968,1719,2.57
25.970,1771,1.78
25.972,1800,2.43
25.974,1775,3.64
25.976,1724,4.00
25.978,1700,3.43
25.980,1730,1.86
25.982,1781,1.36
25.984,1799,2.21
25.986,1764,3.71
25.988,1714,3.85
25.990,1702,2.78
25.992,1742,1.71
25.994,1790,1.43
25.996,1795,2.43
25.998,1752,3.78
26.000,1707,3.43
26.002,1708,2.28
26.004,1754,1.21
26.006,1796,1.57
26.008,1788,2.78
26.010,1739,3.57
26.012,1702,3.21
26.014,1716,2.00
26.016,1767,1.07
26.018,1800,1.78
26.020,1779,3.14
26.022,1727,3.64
26.024,1700,3.00
26.026,1726,2.00
26.028,1778,1.57
26.030,1800,2.21
26.032,1768,3.64
26.034,1717,4.07
26.036,1701,3.00
26.038,1738,1.93
26.040,1788,1.50
26.042,1796,2.64
26.044,1755,3.93
26.046,1708,3.85
26.048,1706,2.93
26.050,1751,1.78
26.052,1795,1.86
26.054,1790,3.21
26.056,1742,3.78
26.058,1703,3.78
26.060,1714,2.43
26.062,1764,1.50
26.064,1799,1.57
26.066,1781,3.00
26.068,1729,3.71
26.070,1700,3.14
26.072,1725,2.00
26.074,1777,1.36
26.076,1800,1.78
26.078,1769,3.35
26.080,1718,3.85
26.082,1701,2.71
26.084,1737,1.50
26.086,1787,1.00
26.088,1797,2.43
26.090,1756,3.50
26.092,1709,3.50
26.094,1706,2.57
26.096,1751,1.43
26.098,1795,1.36
26.100,1790,2.64
26.102,1742,3.93
26.104,1703,3.50
26.106,1714,2.43
26.108,1764,1.78
26.110,1799,1.86
26.112,1781,3.21
26.114,1729,4.43
26.116,1700,3.50
26.118,1725,2.28
26.120,1777,1.64
26.122,1800,2.00
26.124,1769,3.57
26.126,1717,3.93
26.128,1701,3.35
26.130,1738,2.07
26.132,1788,1.64
26.134,1796,2.50
26.136,1755,3.57
26.138,1708,3.50
26.140,1707,3.00
26.142,1752,1.64
26.144,1795,1.36
26.146,1789,2.36
26.148,1741,3.85
26.150,1702,3.50
26.152,1716,2.50
26.154,1767,1.14
26.156,1800,1.50
26.158,1779,2.43
26.160,1727,3.93
26.162,1700,2.93
26.164,1727,1.93
26.166,1779,1.36
26.168,1799,1.86
26.170,1766,3.50
26.172,1715,3.93
26.174,1702,3.14
26.176,1741,2.00
26.178,1790,1.14
26.180,1795,2.14
26.182,1751,4.00
26.184,1706,3.85
26.186,1709,2.86
26.188,1756,1.50
26.190,1797,1.78
26.192,1787,3.00
26.194,1737,4.28
26.196,1701,4.00
26.198,1719,2.50
26.200,1770,1.78
26.202,1800,2.00
26.204,1775,3.28
26.206,1723,4.28
26.208,1700,3.50
26.210,1732,2.36
26.212,1783,1.86
26.214,1798,1.71
26.216,1761,3.57
26.218,1712,3.50
26.220,1704,3.07
26.222,1747,1.93
26.224,1793,1.21
26.226,1792,2.14
26.228,1746,3.71
26.230,1704,3.71
26.232,1712,2.64
26.234,1762,1.36
26.236,1799,1.43
26.238,1782,2.71
26.240,1731,3.57
26.242,1700,3.71
26.244,1724,2.07
26.246,1776,1.36
26.248,1800,1.57
26.250,1769,3.00
26.252,1717,3.93
26.254,1701,3.28
26.256,1738,2.00
26.258,1788,1.71
26.260,1796,1.86
26.262,1754,3.85
26.264,1707,4.00
26.266,1707,3.00
26.268,1754,2.00
26.270,1796,1.57
26.272,1788,2.78
26.274,1738,4.07
26.276,1701,3.93
26.278,1718,2.78
26.280,1770,1.50
26.282,1800,1.78
26.284,1775,3.07
26.286,1723,4.21
26.288,1700,3.78
26.290,1732,2.21
26.292,1783,1.43
26.294,1798,1.64
26.296,1761,3.28
26.298,1711,4.28
26.300,1704,3.00
26.302,1748,1.86
26.304,1793,1.28
26.306,1792,2.00
26.308,1744,3.64
26.310,1703,3.78
26.312,1713,2.57
26.314,1764,1.43
26.316,1799,1.07
26.318,1780,2.78
26.320,1728,3.71
26.322,1700,3.50
26.324,1726,2.50
26.326,1779,1.00
26.328,1799,1.57
26.330,1766,2.78
26.332,1715,4.21
26.334,1702,3.43
26.336,1742,1.78
26.338,1791,1.28
26.340,1794,2.07
26.342,1749,3.35
26.344,1705,4.71
26.346,1710,2.71
26.348,1759,1.93
26.350,1798,1.43
26.352,1784,2.57
26.354,1733,4.50
26.356,1700,3.85
26.358,1722,2.93
26.360,1775,1.64
26.362,1800,1.64
26.364,1770,3.21
26.366,1718,4.21
26.368,1701,3.50
26.370,1738,2.07
26.372,1788,1.50
26.374,1796,2.21
26.376,1753,3.28
26.378,1707,4.21
26.380,1708,3.14
26.382,1755,1.57
26.384,1797,1.43
26.386,1787,2.07
26.388,1736,3.71
26.390,1701,3.64
26.392,1720,2.50
26.394,1772,1.36
26.396,1800,1.28
26.398,1773,2.43
26.400,1721,4.07
26.402,1701,3.07
26.404,1735,2.28
26.406,1786,1.14
26.408,1797,1.36
26.410,1756,2.93
26.412,1708,3.93
26.414,1707,3.28
26.416,1753,1.86
26.418,1796,1.21
26.420,1788,2.43
26.422,1738,3.43
26.424,1701,4.14
26.426,1718,3.14
26.428,1770,1.57
26.430,1800,1.64
26.432,1774,2.57
26.434,1722,4.35
26.436,1700,4.00
26.438,1734,2.57
26.440,1785,1.64
26.442,1798,1.57
26.444,1758,3.28
26.446,1709,4.78
26.448,1706,3.35
26.450,1751,2.28
26.452,1795,1.36
26.454,1789,2.28
26.456,1739,3.85
26.458,1702,4.14
26.460,1717,3.07
26.462,1769,1.36
26.464,1800,1.50
26.466,1775,2.43
26.468,1723,3.85
26.470,1700,3.71
26.472,1733,2.21
26.474,1785,1.43
26.476,1798,1.78
26.478,1758,2.78
26.480,1709,4.00
26.482,1706,3.28
26.484,1751,1.78
26.486,1795,1.57
26.488,1789,1.57
26.490,1739,3.28
26.492,1702,3.78
26.494,1717,3.00
26.496,1770,1.86
26.498,1800,1.28
26.500,1775,2.43
26.502,1722,4.00
26.504,1700,3.57
26.506,1734,2.93
26.508,1785,1.36
26.510,1798,1.64
26.512,1757,3.00
26.514,1709,4.28
26.516,1706,3.78
26.518,1752,2.21
26.520,1796,1.64
26.522,1788,2.50
26.524,1738,3.50
26.526,1701,4.50
26.528,1719,3.21
26.530,1771,1.86
26.532,1800,1.71
26.534,1773,2.50
26.536,1721,4.28
26.538,1701,4.00
26.540,1736,2.64
26.542,1786,1.78
26.544,1797,1.36
26.546,1755,2.86
26.548,1708,4.21
26.550,1707,3.14
26.552,1755,2.07
26.554,1797,1.28
26.556,1787,1.93
26.558,1736,3.35
26.560,1701,4.00
26.562,1721,3.07
26.564,1773,1.71
26.566,1800,1.07
26.568,1771,2.57
26.570,1719,3.35
26.572,1701,3.78
26.574,1738,2.00
26.576,1789,1.50
26.578,1796,1.78
26.580,1752,2.71
26.582,1706,4.00
26.584,1709,3.28
26.586,1758,1.86
26.588,1798,1.78
26.590,1784,1.71
26.592,1732,3.57
26.594,1700,4.14
26.596,1724,3.21
26.598,1777,2.00
26.600,1800,1.43
26.602,1767,2.64
26.604,1715,3.85
26.606,1702,3.85
26.608,1743,2.78
26.610,1791,1.57
26.612,1794,1.86
26.614,1747,3.21
26.616,1704,4.28
26.618,1712,3.78
26.620,1763,2.28
26.622,1799,1.64
26.624,1780,2.28
26.626,1728,3.43
26.628,1700,4.43
26.630,1728,2.93
26.632,1781,1.64
26.634,1799,1.50
26.636,1762,2.43
26.638,1712,4.00
26.640,1704,3.64
26.642,1748,2.14
26.644,1794,1.57
26.646,1791,1.36
26.648,1742,3.07
26.650,1702,4.28
26.652,1716,2.93
26.654,1768,1.78
26.656,1800,1.14
26.658,1775,2.07
26.660,1722,3.28
26.662,1700,3.64
26.664,1734,2.64
26.666,1786,1.14
26.668,1797,1.36
26.670,1756,2.71
26.672,1708,3.85
26.674,1707,3.57
26.676,1755,2.00
26.678,1797,1.43
26.680,1786,2.00
26.682,1735,3.21
26.684,1701,4.43
26.686,1722,3.21
26.688,1775,1.86
26.690,1800,1.71
26.692,1769,2.36
26.694,1717,4.07
26.696,1702,4.21
26.698,1741,2.86
26.700,1791,1.71
26.702,1794,1.71
26.704,1748,3.14
26.706,1704,4.21
26.708,1712,3.64
26.710,1762,2.28
26.712,1799,1.57
26.714,1780,2.14
26.716,1727,3.71
26.718,1700,4.64
26.720,1729,3.14
26.722,1782,1.71
26.724,1799,1.36
26.726,1761,2.50
26.728,1711,3.57
26.730,1705,4.14
26.732,1750,2.21
26.734,1795,1.21
26.736,1789,1.36
26.738,1739,3.07
26.740,1701,4.50
26.742,1718,3.43
26.744,1771,1.50
26.746,1800,1.43
26.748,1772,1.71
26.750,1719,3.50
26.752,1701,3.85
26.754,1738,2.50
26.756,1788,1.36
26.758,1796,1.14
26.760,1751,2.78
26.762,1705,4.07
26.764,1710,3.78
26.766,1760,2.14
26.768,1798,1.43
26.770,1782,1.64
26.772,1730,3.78
26.774,1700,4.00
26.776,1727,3.35
26.778,1780,1.71
26.780,1799,1.43
26.782,1763,2.64
26.784,1712,4.00
26.786,1704,4.28
26.788,1749,2.78
26.790,1794,1.57
26.792,1790,2.14
26.794,1740,3.14
26.796,1702,4.43
26.798,1718,3.85
26.800,1771,2.14
26.802,1800,1.71
26.804,1773,2.14
26.806,1720,3.71
26.808,1701,4.21
26.810,1738,2.86
26.812,1788,1.86
26.814,1795,1.43
26.816,1751,2.64
26.818,1705,3.71
26.820,1710,3.71
26.822,1760,2.36
26.824,1799,1.28
26.826,1782,1.64
26.828,1729,3.28
26.830,1700,3.85
26.832,1728,3.43
26.834,1781,1.50
26.836,1799,1.21
26.838,1761,2.00
26.840,1711,3.85
26.842,1705,3.85
26.844,1750,2.36
26.846,1795,1.43
26.848,1789,1.36
26.850,1738,2.78
26.852,1701,3.50
26.854,1720,3.71
26.856,1773,1.64
26.858,1800,1.36
26.860,1770,1.86
26.862,1718,3.64
26.864,1702,4.28
26.866,1741,2.93
26.868,1790,1.78
26.870,1794,1.50
26.872,1747,2.43
26.874,1704,4.50
26.876,1713,3.64
26.878,1764,2.43
26.880,1799,1.57
26.882,1778,1.78
26.884,1725,3.71
26.886,1700,4.35
26.888,1732,3.57
26.890,1784,2.14
26.892,1798,1.43
26.894,1757,2.78
26.896,1708,3.85
26.898,1707,4.00
26.900,1755,3.00
26.902,1797,1.43
26.904,1785,1.93
26.906,1733,3.00
26.908,1700,4.00
26.910,1724,3.64
26.912,1778,1.93
26.914,1799,1.36
26.916,1765,2.21
26.918,1713,3.28
26.920,1704,4.07
26.922,1747,3.07
26.924,1794,1.71
26.926,1791,1.28
26.928,1741,2.43
26.930,1702,3.71
26.932,1718,3.35
26.934,1771,2.36
26.936,1800,1.00
26.938,1772,1.64
26.940,1719,3.07
26.942,1701,3.50
26.944,1739,3.21
26.946,1790,2.00
26.948,1795,1.14
26.950,1749,2.36
26.952,1704,3.50
26.954,1712,3.64
26.956,1763,2.93
26.958,1799,1.14
26.960,1779,1.71
26.962,1725,3.28
26.964,1700,3.85
26.966,1732,3.78
