time (s),pulsewidth (us),force (lb)
24.682,1740,3.14
24.684,1735,2.93
24.686,1730,2.78
24.688,1725,2.93
24.690,1721,2.50
24.692,1717,2.78
24.694,1713,2.14
24.696,1710,2.50
24.698,1707,2.50
24.700,1705,2.21
24.702,1703,2.64
24.704,1701,2.14
24.706,1700,2.28
24.708,1700,2.00
24.710,1700,2.21
24.712,1701,1.93
24.714,1702,2.43
24.716,1704,1.93
24.718,1706,2.07
24.720,1709,2.00
24.722,1712,2.14
24.724,1716,2.14
24.726,1720,1.93
24.728,1724,2.00
24.730,1728,1.71
24.732,1733,2.07
24.734,1738,1.86
24.736,1743,2.50
24.738,1748,2.07
24.740,1754,2.50
24.742,1759,2.36
24.744,1764,2.43
24.746,1769,2.71
24.748,1773,2.43
24.750,1778,2.57
24.752,1782,2.64
24.754,1786,2.57
24.756,1789,3.07
24.758,1792,3.07
24.760,1795,3.14
24.762,1797,3.00
24.764,1798,3.14
24.766,1799,3.35
24.768,1800,3.35
24.770,1800,3.35
24.772,1799,3.50
24.774,1798,3.50
24.776,1797,3.71
24.778,1795,3.57
24.780,1792,3.50
24.782,1789,3.21
24.784,1785,3.21
24.786,1782,3.64
24.788,1777,3.28
24.790,1773,3.71
24.792,1768,3.28
24.794,1763,3.21
24.796,1758,3.28
24.798,1753,3.28
24.800,1748,3.35
24.802,1743,2.78
24.804,1738,2.78
24.806,1733,2.78
24.808,1728,2.93
24.810,1723,3.00
24.812,1719,2.64
24.814,1715,2.71
24.816,1712,2.36
24.818,1709,2.43
24.820,1706,2.71
24.822,1704,1.93
24.824,1702,2.50
24.826,1701,1.93
24.828,1700,2.14
24.830,1700,2.21
24.832,1700,2.36
24.834,1701,2.14
24.836,1703,2.21
24.838,1705,1.93
24.840,1707,2.00
24.842,1710,2.07
24.844,1714,2.07
24.846,1717,2.14
24.848,1722,1.78
24.850,1726,2.00
24.852,1731,1.93
24.854,1736,2.28
24.856,1741,1.78
24.858,1746,2.43
24.860,1751,2.00
24.862,1756,2.28
24.864,1761,2.50
24.866,1766,2.50
24.868,1771,2.86
24.870,1776,2.50
24.872,1780,2.50
24.874,1784,2.71
24.876,1788,2.57
24.878,1791,3.14
24.880,1794,3.07
24.882,1796,3.14
24.884,1798,3.28
24.886,1799,3.28
24.888,1800,3.43
24.890,1800,3.50
24.892,1800,3.21
24.894,1799,3.28
24.896,1797,3.28
24.898,1795,3.43
24.900,1793,3.43
24.902,1790,3.71
24.904,1787,3.21
24.906,1783,3.21
24.908,1779,4.00
24.910,1775,3.50
24.912,1770,3.64
24.914,1765,3.35
24.916,1760,3.14
24.918,1755,3.28
24.920,1750,3.21
24.922,1744,3.14
24.924,1739,2.86
24.926,1734,2.64
24.928,1729,2.64
24.930,1725,2.71
24.932,1720,3.00
24.934,1716,2.57
24.936,1713,2.64
24.938,1709,2.43
24.940,1707,2.36
24.942,1704,2.43
24.944,1702,2.14
24.946,1701,2.43
24.948,1700,2.07
24.950,1700,2.07
24.952,1700,2.00
24.954,1701,2.36
24.956,1702,2.07
24.958,1704,1.93
24.960,1707,2.07
24.962,1710,1.78
24.964,1713,2.07
24.966,1717,2.00
24.968,1721,2.21
24.970,1725,1.93
24.972,1730,2.07
24.974,1735,2.07
24.976,1740,2.36
24.978,1745,1.86
24.980,1750,2.64
24.982,1755,2.07
24.984,1760,2.28
24.986,1765,2.57
24.988,1770,2.36
24.990,1775,2.86
24.992,1779,2.57
24.994,1783,2.78
24.996,1787,2.93
24.998,1790,2.78
25.000,1793,3.14
25.002,1796,3.21
25.004,1798,3.21
25.006,1799,2.93
25.008,1800,3.28
25.010,1800,3.43
25.012,1800,3.43
25.014,1799,3.64
25.016,1798,3.28
25.018,1796,3.28
25.020,1793,3.35
25.022,1790,3.64
25.024,1787,3.57
25.026,1783,3.43
25.028,1779,3.35
25.030,1775,3.57
25.032,1770,3.43
25.034,1765,3.57
25.036,1760,3.28
25.038,1755,3.21
25.040,1750,3.00
25.042,1745,3.21
25.044,1739,2.93
25.046,1734,2.78
25.048,1730,2.64
25.050,1725,2.64
25.052,1720,2.64
25.054,1716,2.86
25.056,1713,2.50
25.058,1709,2.43
25.060,1707,2.36
25.062,1704,2.36
25.064,1702,2.50
25.066,1701,2.21
25.068,1700,2.21
25.070,1700,2.28
25.072,1700,1.86
25.074,1701,2.07
25.076,1703,2.07
25.078,1704,2.00
25.080,1707,1.71
25.082,1710,2.21
25.084,1713,1.64
25.086,1717,2.28
25.088,1721,1.71
25.090,1725,2.14
25.092,1730,2.00
25.094,1735,2.21
25.096,1740,2.28
25.098,1745,2.36
25.100,1751,2.07
25.102,1756,2.21
25.104,1761,2.43
25.106,1766,2.21
25.108,1771,2.71
25.110,1776,2.36
25.112,1780,2.93
25.114,1784,2.71
25.116,1788,2.78
25.118,1791,3.07
25.120,1794,3.07
25.122,1796,3.00
25.124,1798,3.14
25.126,1799,3.14
25.128,1800,3.21
25.130,1800,3.35
25.132,1800,3.64
25.134,1799,3.35
25.136,1797,3.57
25.138,1795,3.28
25.140,1793,3.50
25.142,1790,3.50
25.144,1786,3.35
25.146,1783,3.64
25.148,1778,3.28
25.150,1774,3.35
25.152,1769,3.28
25.154,1764,3.57
25.156,1759,3.14
25.158,1754,3.14
25.160,1749,3.07
25.162,1743,2.93
25.164,1738,3.14
25.166,1733,3.00
25.168,1728,3.07
25.170,1724,2.57
25.172,1719,2.57
25.174,1715,2.43
25.176,1712,2.50
25.178,1709,2.57
25.180,1706,2.36
25.182,1704,2.28
25.184,1702,2.14
25.186,1701,2.28
25.188,1700,2.28
25.190,1700,2.21
25.192,1701,2.21
25.194,1702,1.71
25.196,1703,2.07
25.198,1705,1.64
25.200,1708,2.28
25.202,1711,1.71
25.204,1714,2.21
25.206,1718,2.00
25.208,1722,1.78
25.210,1727,2.36
25.212,1732,1.93
25.214,1737,2.43
25.216,1742,1.93
25.218,1747,2.21
25.220,1753,2.36
25.222,1758,2.28
25.224,1763,2.28
25.226,1768,2.57
25.228,1773,2.21
25.230,1777,2.50
25.232,1782,2.64
25.234,1786,3.14
25.236,1789,3.14
25.238,1792,2.78
25.240,1795,3.21
25.242,1797,2.86
25.244,1798,3.28
25.246,1799,3.35
25.248,1800,3.50
25.250,1800,3.07
25.252,1799,3.07
25.254,1798,3.43
25.256,1796,3.71
25.258,1794,3.71
25.260,1791,3.50
25.262,1788,3.21
25.264,1785,3.35
25.266,1781,3.21
25.268,1776,3.78
25.270,1772,3.35
25.272,1767,3.07
25.274,1762,2.93
25.276,1756,3.43
25.278,1751,3.50
25.280,1746,3.28
25.282,1741,3.14
25.284,1736,2.71
25.286,1731,2.78
25.288,1726,2.78
25.290,1721,3.00
25.292,1717,2.50
25.294,1713,2.64
25.296,1710,2.28
25.298,1707,2.43
25.300,1705,2.64
25.302,1703,2.36
25.304,1701,2.43
25.306,1700,2.07
25.308,1700,1.93
25.310,1700,2.21
25.312,1701,2.00
25.314,1702,2.36
25.316,1704,1.86
25.318,1707,1.71
25.320,1710,1.57
25.322,1713,2.00
25.324,1717,2.14
25.326,1721,1.86
25.328,1725,2.36
25.330,1730,1.50
25.332,1735,2.28
25.334,1740,2.07
25.336,1745,2.50
25.338,1751,2.21
25.340,1756,2.07
25.342,1761,2.28
25.344,1766,2.28
25.346,1771,2.43
25.348,1776,3.00
25.350,1780,2.43
25.352,1784,2.50
25.354,1788,2.57
25.356,1791,3.00
25.358,1794,3.57
25.360,1796,3.21
25.362,1798,3.21
25.364,1799,3.00
25.366,1800,3.21
25.368,1800,3.50
25.370,1799,3.50
25.372,1798,3.35
25.374,1797,2.93
25.376,1795,3.21
25.378,1792,3.85
25.380,1789,3.78
25.382,1785,3.57
25.384,1782,3.28
25.386,1777,3.43
25.388,1773,3.21
25.390,1768,3.43
25.392,1763,3.35
25.394,1758,3.14
25.396,1752,3.00
25.398,1747,2.78
25.400,1742,3.21
25.402,1736,3.14
25.404,1731,2.71
25.406,1727,2.71
25.408,1722,2.50
25.410,1718,2.71
25.412,1714,2.71
25.414,1710,2.57
25.416,1707,2.64
25.418,1705,2.36
25.420,1703,2.14
25.422,1701,2.36
25.424,1700,2.28
25.426,1700,2.00
25.428,1700,2.07
25.430,1701,1.86
25.432,1702,2.00
25.434,1704,2.00
25.436,1706,2.36
25.438,1709,1.93
25.440,1713,1.78
25.442,1716,1.71
25.444,1720,1.86
25.446,1725,2.07
25.448,1730,1.93
25.450,1735,2.28
25.452,1740,1.78
25.454,1745,2.21
25.456,1750,2.07
25.458,1756,2.36
25.460,1761,2.50
25.462,1766,2.00
25.464,1771,2.50
25.466,1776,2.57
25.468,1780,2.57
25.470,1784,3.07
25.472,1788,2.93
25.474,1791,2.64
25.476,1794,2.93
25.478,1796,2.86
25.480,1798,3.28
25.482,1799,3.28
25.484,1800,3.28
25.486,1800,3.28
25.488,1799,3.28
25.490,1798,3.35
25.492,1797,3.43
25.494,1795,3.43
25.496,1792,3.28
25.498,1789,3.21
25.500,1785,3.64
25.502,1781,3.57
25.504,1777,3.57
25.506,1772,3.28
25.508,1768,3.14
25.510,1762,3.35
25.512,1757,3.14
25.514,1752,3.07
25.516,1747,3.00
25.518,1741,2.93
25.520,1736,3.00
25.522,1731,2.93
25.524,1726,2.93
25.526,1722,2.50
25.528,1717,2.64
25.530,1714,2.50
25.532,1710,2.43
25.534,1707,2.64
25.536,1705,2.28
25.538,1703,2.36
25.540,1701,2.21
25.542,1700,2.14
25.544,1700,2.14
25.546,1700,1.93
25.548,1701,1.78
25.550,1702,2.00
25.552,1704,1.78
25.554,1707,2.00
25.556,1710,1.93
25.558,1713,1.93
25.560,1717,2.21
25.562,1721,2.14
25.564,1726,2.07
25.566,1731,2.00
25.568,1736,2.00
25.570,1741,1.86
25.572,1746,2.36
25.574,1752,2.14
25.576,1757,2.21
25.578,1762,2.21
25.580,1767,2.14
25.582,1772,2.86
25.584,1777,2.71
25.586,1781,2.78
25.588,1785,3.07
25.590,1789,2.57
25.592,1792,3.00
25.594,1795,3.14
25.596,1797,3.21
25.598,1798,3.00
25.600,1799,3.14
25.602,1800,3.14
25.604,1800,3.50
25.606,1799,3.64
25.608,1798,3.57
25.610,1796,3.50
25.612,1794,3.43
25.614,1791,3.50
25.616,1788,3.57
25.618,1784,3.35
25.620,1780,3.21
25.622,1776,3.64
25.624,1771,3.50
25.626,1766,3.57
25.628,1761,3.28
25.630,1755,3.00
25.632,1750,3.00
25.634,1745,2.93
25.636,1739,3.07
25.638,1734,3.00
25.640,1729,2.64
25.642,1724,2.93
25.644,1720,2.78
25.646,1716,3.00
25.648,1712,2.57
25.650,1709,2.43
25.652,1706,2.28
25.654,1704,2.00
25.656,1702,2.50
25.658,1701,2.14
25.660,1700,2.28
25.662,1700,2.36
25.664,1701,1.71
25.666,1702,2.14
25.668,1703,2.00
25.670,1705,2.14
25.672,1708,1.93
25.674,1711,2.07
25.676,1715,1.78
25.678,1719,2.07
25.680,1723,1.93
25.682,1728,2.21
25.684,1733,2.07
25.686,1738,2.00
25.688,1743,1.71
25.690,1749,2.21
25.692,1754,2.00
25.694,1759,2.57
25.696,1765,2.57
25.698,1770,2.14
25.700,1775,2.57
25.702,1779,2.43
25.704,1783,3.07
25.706,1787,2.78
25.708,1790,2.78
25.710,1793,3.00
25.712,1796,2.86
25.714,1798,3.28
25.716,1799,3.35
25.718,1800,3.28
25.720,1800,3.00
25.722,1800,3.14
25.724,1799,3.50
25.726,1797,3.71
25.728,1795,3.64
25.730,1792,3.43
25.732,1789,3.28
25.734,1786,3.50
25.736,1782,3.64
25.738,1777,3.71
25.740,1773,3.43
25.742,1768,2.86
25.744,1763,3.35
25.746,1757,3.28
25.748,1752,3.35
25.750,1747,3.21
25.752,1741,2.78
25.754,1736,2.71
25.756,1731,2.50
25.758,1726,3.00
25.760,1722,2.86
25.762,1717,2.64
25.764,1713,2.78
25.766,1710,2.21
25.768,1707,2.71
25.770,1704,2.43
25.772,1703,2.21
25.774,1701,2.21
25.776,1700,1.78
25.778,1700,2.07
25.780,1700,2.07
25.782,1701,2.14
25.784,1703,2.43
25.786,1705,1.78
25.788,1707,2.28
25.790,1710,1.78
25.792,1714,2.21
25.794,1718,1.78
25.796,1722,2.21
25.798,1727,1.93
25.800,1732,1.86
25.802,1737,2.00
25.804,1742,2.00
25.806,1747,2.14
25.808,1753,2.14
25.810,1758,2.07
25.812,1763,2.64
25.814,1769,2.36
25.816,1773,2.71
25.818,1778,2.93
25.820,1782,2.50
25.822,1786,2.78
25.824,1790,2.78
25.826,1793,2.93
25.828,1795,3.21
25.830,1797,3.00
25.832,1799,3.21
25.834,1800,3.28
25.836,1800,3.35
25.838,1800,3.43
25.840,1799,3.57
25.842,1797,3.43
25.844,1795,3.21
25.846,1793,3.57
25.848,1790,3.64
25.850,1786,3.57
25.852,1782,3.71
25.854,1778,3.28
25.856,1773,3.50
25.858,1769,3.35
25.860,1763,3.14
25.862,1758,3.21
25.864,1753,2.71
25.866,1747,3.00
25.868,1742,3.28
25.870,1737,3.00
25.872,1732,3.14
25.874,1727,2.64
25.876,1722,2.78
25.878,1718,2.57
25.880,1714,2.78
25.882,1710,2.57
25.884,1707,2.21
25.886,1705,2.57
25.888,1703,2.14
25.890,1701,2.57
25.892,1700,2.36
25.894,1700,2.07
25.896,1700,1.93
25.898,1701,2.07
25.900,1703,1.93
25.902,1705,2.36
25.904,1707,1.93
25.906,1710,2.36
25.908,1714,2.00
25.910,1718,2.00
25.912,1722,2.00
25.914,1727,2.14
25.916,1732,1.86
25.918,1737,1.93
25.920,1742,2.36
25.922,1747,1.86
25.924,1753,2.57
25.926,1758,2.07
25.928,1764,2.50
25.930,1769,2.57
25.932,1774,2.36
25.934,1778,2.78
25.936,1783,3.00
25.938,1786,2.71
25.940,1790,3.14
25.942,1793,3.00
25.944,1795,3.07
25.946,1797,3.00
25.948,1799,3.14
25.950,1800,3.35
25.952,1800,3.50
25.954,1800,3.21
25.956,1799,3.43
25.958,1797,3.50
25.960,1795,3.71
25.962,1793,3.50
25.964,1790,3.50
25.966,1786,3.07
25.968,1782,3.35
25.970,1778,3.78
25.972,1773,3.28
25.974,1768,3.57
25.976,1763,3.07
25.978,1757,3.14
25.980,1752,3.50
25.982,1747,3.14
25.984,1741,3.28
25.986,1736,2.71
25.988,1731,2.78
25.990,1726,2.93
25.992,1721,2.78
25.994,1717,2.86
25.996,1713,2.36
25.998,1710,2.36
26.000,1707,2.21
26.002,1704,2.43
26.004,1702,2.57
26.006,1701,2.07
26.008,1700,2.43
26.010,1700,2.07
26.012,1700,2.14
26.014,1701,2.36
26.016,1703,2.21
26.018,1705,2.07
26.020,1708,2.00
26.022,1711,1.86
26.024,1715,1.93
26.026,1719,2.14
26.028,1723,2.00
26.030,1728,2.21
26.032,1733,1.86
26.034,1738,2.07
26.036,1743,2.14
26.038,1749,2.28
26.040,1754,2.07
26.042,1760,2.78
26.044,1765,2.36
26.046,1770,2.43
26.048,1775,2.57
26.050,1780,2.57
26.052,1784,2.78
26.054,1788,2.93
26.056,1791,2.93
26.058,1794,3.21
26.060,1796,3.07
26.062,1798,3.14
26.064,1799,3.28
26.066,1800,3.35
26.068,1800,3.21
26.070,1799,3.28
26.072,1798,3.35
26.074,1797,3.57
26.076,1794,3.50
26.078,1792,3.57
26.080,1788,3.43
26.082,1785,3.78
26.084,1780,3.64
26.086,1776,3.43
26.088,1771,3.28
26.090,1766,3.07
26.092,1761,3.43
26.094,1755,3.14
26.096,1750,3.28
26.098,1744,3.28
26.100,1739,3.00
26.102,1734,3.00
26.104,1729,2.93
26.106,1724,3.00
26.108,1719,2.64
26.110,1715,2.71
26.112,1712,2.64
26.114,1708,2.43
26.116,1706,2.57
26.118,1703,2.21
26.120,1702,2.21
26.122,1701,2.14
26.124,1700,1.93
26.126,1700,2.36
26.128,1701,1.86
26.130,1702,2.21
26.132,1704,2.43
26.134,1706,2.00
26.136,1709,2.28
26.138,1713,1.71
26.140,1717,2.28
26.142,1721,1.64
26.144,1725,2.43
26.146,1730,2.00
26.148,1735,2.14
26.150,1741,2.21
26.152,1746,2.21
26.154,1752,2.57
26.156,1757,2.14
26.158,1762,2.28
26.160,1768,2.36
26.162,1773,2.21
26.164,1777,2.86
26.166,1782,2.86
26.168,1786,2.71
26.170,1789,3.07
26.172,1793,2.86
26.174,1795,3.07
26.176,1797,3.35
26.178,1799,3.07
26.180,1800,3.35
26.182,1800,3.21
26.184,1800,3.35
26.186,1799,3.35
26.188,1797,3.50
26.190,1795,3.28
26.192,1793,3.28
26.194,1790,3.57
26.196,1786,3.57
26.198,1782,3.64
26.200,1778,3.64
26.202,1773,3.14
26.204,1768,3.71
26.206,1763,3.28
26.208,1757,3.28
26.210,1752,3.14
26.212,1746,2.78
26.214,1741,3.14
26.216,1736,3.00
26.218,1730,3.07
26.220,1726,2.78
26.222,1721,2.57
26.224,1717,2.64
26.226,1713,2.50
26.228,1709,2.78
26.230,1706,2.50
26.232,1704,2.36
26.234,1702,2.50
26.236,1701,1.78
26.238,1700,2.50
26.240,1700,2.21
26.242,1701,1.93
26.244,1702,2.00
26.246,1703,1.86
26.248,1706,1.93
26.250,1708,2.14
26.252,1712,1.78
26.254,1716,2.28
26.256,1720,1.71
26.258,1724,2.14
26.260,1729,1.93
26.262,1734,2.21
26.264,1740,2.07
26.266,1745,2.21
26.268,1750,2.21
26.270,1756,2.00
26.272,1761,2.43
26.274,1767,2.14
26.276,1772,2.57
26.278,1777,2.50
26.280,1781,2.36
26.282,1785,2.86
26.284,1789,2.86
26.286,1792,3.00
26.288,1795,3.43
26.290,1797,2.93
26.292,1799,3.28
26.294,1800,3.07
26.296,1800,3.43
26.298,1800,3.57
26.300,1799,3.43
26.302,1798,3.35
26.304,1796,3.50
26.306,1793,3.71
26.308,1790,3.64
26.310,1787,3.57
26.312,1783,3.50
26.314,1778,3.14
26.316,1774,3.43
26.318,1769,3.57
26.320,1763,3.35
26.322,1758,3.50
26.324,1752,3.00
26.326,1747,3.07
26.328,1741,2.93
26.330,1736,3.07
26.332,1731,2.86
26.334,1726,2.57
26.336,1721,2.71
26.338,1717,2.57
26.340,1713,2.93
26.342,1710,2.57
26.344,1707,2.28
26.346,1704,2.36
26.348,1702,2.07
26.350,1701,2.28
26.352,1700,2.36
26.354,1700,1.86
26.356,1701,2.36
26.358,1702,1.71
26.360,1703,2.43
26.362,1706,1.93
26.364,1708,2.14
26.366,1712,1.71
26.368,1715,1.86
26.370,1720,2.00
26.372,1724,1.86
26.374,1729,2.28
26.376,1734,2.07
26.378,1740,2.36
26.380,1745,2.07
26.382,1751,2.28
26.384,1756,2.28
26.386,1761,2.28
26.388,1767,2.00
26.390,1772,2.71
26.392,1777,2.43
26.394,1781,2.78
26.396,1785,2.86
26.398,1789,2.93
26.400,1792,3.14
26.402,1795,2.86
26.404,1797,3.35
26.406,1799,3.21
26.408,1800,3.28
26.410,1800,3.43
26.412,1800,3.57
26.414,1799,3.21
26.416,1797,3.43
26.418,1795,3.57
26.420,1793,3.78
26.422,1790,3.57
26.424,1786,3.50
26.426,1782,3.50
26.428,1778,3.64
26.430,1773,3.57
26.432,1768,3.28
26.434,1763,3.21
26.436,1757,3.07
26.438,1752,3.28
26.440,1746,3.35
26.442,1741,3.21
26.444,1735,3.00
26.446,1730,2.78
26.448,1725,2.93
26.450,1720,2.93
26.452,1716,2.86
26.454,1712,2.50
26.456,1709,2.00
26.458,1706,2.50
26.460,1704,2.43
26.462,1702,2.57
26.464,1701,2.36
26.466,1700,2.14
26.468,1700,2.07
26.470,1701,2.28
26.472,1702,2.21
26.474,1704,2.14
26.476,1706,1.86
26.478,1709,1.93
26.480,1713,2.00
26.482,1716,1.93
26.484,1721,2.21
26.486,1725,1.86
26.488,1730,2.07
26.490,1736,1.64
26.492,1741,2.50
26.494,1746,2.07
26.496,1752,2.64
26.498,1758,2.21
26.500,1763,2.36
26.502,1768,2.64
26.504,1773,2.43
26.506,1778,2.78
26.508,1782,2.64
26.510,1786,2.43
26.512,1790,3.07
26.514,1793,3.00
26.516,1796,3.21
26.518,1798,3.14
26.520,1799,3.07
26.522,1800,3.14
26.524,1800,3.21
26.526,1800,3.43
26.528,1798,3.71
26.530,1797,3.50
26.532,1795,3.64
26.534,1792,3.50
26.536,1789,3.64
26.538,1785,3.35
26.540,1781,3.43
26.542,1776,3.71
26.544,1771,3.35
26.546,1766,3.50
26.548,1761,3.35
26.550,1755,3.28
26.552,1750,3.14
26.554,1744,3.21
26.556,1739,2.93
26.558,1733,2.78
26.560,1728,2.86
26.562,1723,2.78
26.564,1719,2.78
26.566,1715,3.07
26.568,1711,2.50
26.570,1708,2.50
26.572,1705,2.36
26.574,1703,2.28
26.576,1701,2.36
26.578,1700,1.93
26.580,1700,2.36
26.582,1700,2.07
26.584,1701,2.00
26.586,1703,2.14
26.588,1705,1.93
26.590,1707,2.21
26.592,1711,1.64
26.594,1714,2.28
26.596,1718,1.78
26.598,1723,2.07
26.600,1728,1.93
26.602,1733,2.14
26.604,1738,2.21
26.606,1744,2.14
26.608,1749,2.21
26.610,1755,2.28
26.612,1760,2.00
26.614,1766,2.43
26.616,1771,2.50
26.618,1776,2.50
26.620,1780,2.64
26.622,1785,2.57
26.624,1788,3.00
26.626,1792,3.00
26.628,1795,2.86
26.630,1797,3.28
26.632,1798,3.14
26.634,1800,3.28
26.636,1800,3.50
26.638,1800,3.35
26.640,1799,3.43
26.642,1798,3.28
26.644,1796,3.57
26.646,1793,3.57
26.648,1790,3.35
26.650,1786,3.43
26.652,1782,3.28
26.654,1778,3.50
26.656,1773,3.50
26.658,1768,3.35
26.660,1763,3.21
26.662,1757,3.07
26.664,1752,3.35
26.666,1746,3.14
26.668,1741,3.21
26.670,1735,2.93
26.672,1730,2.57
26.674,1725,2.78
26.676,1720,2.71
26.678,1716,3.00
26.680,1712,2.57
26.682,1709,2.43
26.684,1706,2.43
26.686,1703,2.00
26.688,1702,2.57
26.690,1701,2.21
26.692,1700,2.21
26.694,1700,1.86
26.696,1701,2.07
26.698,1702,2.07
26.700,1704,2.14
26.702,1707,2.07
26.704,1710,2.07
26.706,1713,1.57
26.708,1717,2.07
26.710,1722,2.00
26.712,1726,2.36
26.714,1732,1.93
26.716,1737,2.28
26.718,1742,1.93
26.720,1748,2.00
26.722,1753,2.43
26.724,1759,2.14
26.726,1764,2.64
26.728,1770,2.21
26.730,1775,2.36
26.732,1779,2.93
26.734,1784,2.57
26.736,1788,2.71
26.738,1791,2.78
26.740,1794,2.64
26.742,1796,3.00
26.744,1798,3.35
26.746,1799,3.57
26.748,1800,3.50
26.750,1800,3.21
26.752,1799,3.28
26.754,1798,3.57
26.756,1796,3.57
26.758,1794,3.43
26.760,1791,3.35
26.762,1787,3.14
26.764,1783,3.14
26.766,1779,3.64
26.768,1774,3.71
26.770,1769,3.50
26.772,1763,3.43
26.774,1758,3.00
26.776,1752,3.28
26.778,1747,3.28
26.780,1741,3.21
26.782,1736,3.07
26.784,1730,2.57
26.786,1725,2.93
26.788,1721,2.78
26.790,1716,3.00
26.792,1712,2.57
26.794,1709,2.28
26.796,1706,2.43
26.798,1704,2.14
26.800,1702,2.50
26.802,1701,2.43
26.804,1700,2.00
26.806,1700,2.36
26.808,1701,1.93
26.810,1702,2.28
26.812,1704,2.00
26.814,1706,2.28
26.816,1709,1.57
26.818,1713,2.00
26.820,1717,1.86
26.822,1721,2.14
26.824,1726,2.14
26.826,1731,2.14
26.828,1737,2.07
26.830,1742,2.00
26.832,1748,2.28
26.834,1753,2.36
26.836,1759,2.57
26.838,1764,1.93
26.840,1770,2.50
26.842,1775,2.21
26.844,1779,2.57
26.846,1784,2.78
26.848,1788,2.71
26.850,1791,3.07
26.852,1794,2.86
26.854,1796,3.21
26.856,1798,3.21
26.858,1799,3.14
26.860,1800,3.21
26.862,1800,3.28
26.864,1799,3.21
26.866,1798,3.28
26.868,1796,3.78
26.870,1793,3.64
26.872,1790,3.71
26.874,1787,3.50
26.876,1783,3.50
26.878,1778,3.50
26.880,1773,3.43
26.882,1768,3.07
26.884,1763,3.07
26.886,1757,2.86
26.888,1752,3.14
26.890,1746,3.28
26.892,1741,3.14
26.894,1735,3.00
26.896,1730,2.78
26.898,1725,2.78
26.900,1720,3.07
26.902,1716,2.71
26.904,1712,2.57
26.906,1709,2.14
26.908,1706,2.43
26.910,1703,2.36
26.912,1702,2.14
26.914,1701,2.14
26.916,1700,2.00
26.918,1700,1.93
26.920,1701,1.93
26.922,1702,2.43
26.924,1704,2.07
26.926,1707,2.07
26.928,1710,1.93
26.930,1714,2.21
26.932,1718,2.00
26.934,1722,2.21
26.936,1727,1.64
26.938,1732,2.07
26.940,1738,1.71
26.942,1743,2.57
26.944,1749,2.21
26.946,1755,2.50
26.948,1760,2.07
26.950,1766,2.07
26.952,1771,2.64
26.954,1776,2.57
26.956,1780,2.86
26.958,1785,2.86
26.960,1789,2.57
26.962,1792,3.07
26.964,1795,3.07
26.966,1797,3.14
26.968,1799,3.21
26.970,1800,3.00
26.972,1800,3.14
26.974,1800,3.28
26.976,1799,3.35
26.978,1797,3.57
26.980,1795,3.50
26.982,1793,3.43
26.984,1789,3.64
26.986,1786,3.35
26.988,1781,3.35
26.990,1777,3.35
26.992,1772,3.78
26.994,1767,3.43
26.996,1761,3.43
26.998,1756,3.35
27.000,1750,2.86
27.002,1744,3.07
27.004,1739,2.78
27.006,1733,2.93
27.008,1728,2.78
27.010,1723,2.78
27.012,1719,3.00
27.014,1714,2.71
27.016,1711,2.64
27.018,1707,2.50
27.020,1705,2.21
27.022,1703,2.50
27.024,1701,2.07
27.026,1700,2.43
27.028,1700,1.78
27.030,1700,2.07
27.032,1701,2.36
27.034,1703,1.93
27.036,1705,2.43
27.038,1708,1.64
27.040,1712,2.21
27.042,1715,1.71
27.044,1720,2.28
27.046,1724,2.00
27.048,1729,2.21
27.050,1735,2.00
27.052,1740,2.14
27.054,1746,2.36
27.056,1751,2.28
27.058,1757,2.21
27.060,1763,2.28
27.062,1768,2.07
27.064,1773,2.43
27.066,1778,2.86
27.068,1783,2.28
27.070,1787,2.93
27.072,1790,2.64
27.074,1793,2.78
27.076,1796,3.14
27.078,1798,3.07
27.080,1799,3.50
27.082,1800,3.28
27.084,1800,3.43
27.086,1799,3.50
27.088,1798,3.28
27.090,1796,3.35
27.092,1794,3.21
27.094,1791,3.57
27.096,1787,3.50
27.098,1783,3.50
27.100,1779,3.43
27.102,1774,3.50
27.104,1769,3.50
27.106,1764,3.71
27.108,1758,3.21
27.110,1752,3.35
27.112,1747,2.78
27.114,1741,3.21
27.116,1736,3.00
27.118,1730,3.00
27.120,1725,3.00
27.122,1720,2.50
27.124,1716,2.64
27.126,1712,2.57
27.128,1709,2.64
27.130,1706,2.57
27.132,1703,2.21
27.134,1702,2.43
27.136,1701,2.07
27.138,1700,2.50
27.140,1700,1.93
27.142,1701,2.36
27.144,1702,1.86
27.146,1704,2.14
27.148,1707,1.86
27.150,1710,2.00
27.152,1714,1.78
27.154,1718,2.07
27.156,1723,2.21
27.158,1728,1.93
27.160,1733,2.00
27.162,1738,2.00
27.164,1744,2.14
27.166,1750,2.00
27.168,1755,2.71
27.170,1761,1.93
27.172,1766,2.71
27.174,1772,2.21
27.176,1777,2.86
27.178,1781,2.71
27.180,1785,2.50
27.182,1789,2.86
27.184,1793,2.93
27.186,1795,2.93
27.188,1797,3.35
27.190,1799,3.21
27.192,1800,3.28
27.194,1800,3.35
27.196,1800,3.35
27.198,1799,3.78
27.200,1797,3.57
27.202,1795,3.43
27.204,1792,3.35
27.206,1788,3.64
27.208,1784,3.43
27.210,1780,3.64
27.212,1775,3.28
27.214,1770,3.21
27.216,1765,3.21
27.218,1759,3.64
27.220,1754,3.21
27.222,1748,3.50
